Postcode,SED,Rented Households,Postcode Totals,SED Totals,Postcode Fraction,SED Fraction
2360,Northern Tablelands,1682,1682,9041,1,0.186041367
2361,Northern Tablelands,65,65,9041,1,0.00718947
2365,Northern Tablelands,302,302,9041,1,0.033403385
2369,Northern Tablelands,61,61,9041,1,0.006747041
2370,Northern Tablelands,840,840,9041,1,0.092910076
2371,Lismore,3,63,7672,0.047619048,0.000391032
2371,Northern Tablelands,60,63,9041,0.952380952,0.006636434
2372,Lismore,426,426,7672,1,0.05552659
2379,Barwon,8,12,7866,0.666666667,0.001017035
2379,Tamworth,4,12,9532,0.333333333,0.000419639
2380,Tamworth,1246,1246,9532,1,0.130717583
2381,Barwon,6,95,7866,0.063157895,0.000762777
2381,Tamworth,89,95,9532,0.936842105,0.00933697
2382,Barwon,153,164,7866,0.932926829,0.019450801
2382,Tamworth,11,164,9532,0.067073171,0.001154008
2386,Barwon,23,23,7866,1,0.002923977
2387,Barwon,16,16,7866,1,0.002034071
2388,Barwon,273,273,7866,1,0.034706331
2390,Barwon,959,959,7866,1,0.121917112
2395,Barwon,48,48,7866,1,0.006102212
2396,Barwon,70,70,7866,1,0.008899059
2397,Barwon,22,22,7866,1,0.002796847
2398,Northern Tablelands,9,9,9041,1,0.000995465
2399,Northern Tablelands,35,35,9041,1,0.003871253
2400,Northern Tablelands,1234,1234,9041,1,0.136489326
2401,Northern Tablelands,25,25,9041,1,0.002765181
2402,Northern Tablelands,138,138,9041,1,0.015263798
2403,Northern Tablelands,32,32,9041,1,0.003539431
2404,Northern Tablelands,133,133,9041,1,0.014710762
2405,Northern Tablelands,25,25,9041,1,0.002765181
2406,Northern Tablelands,78,84,9041,0.928571429,0.008627364
2406,Warrego,6,84,5311,0.071428571,0.001129731
2408,Northern Tablelands,23,23,9041,1,0.002543966
2409,Northern Tablelands,124,124,9041,1,0.013715297
2410,Northern Tablelands,10,10,9041,1,0.001106072
2411,Northern Tablelands,8,8,9041,1,0.000884858
2415,Upper Hunter,28,28,7521,1,0.003722909
2420,Upper Hunter,330,330,7521,1,0.043877144
2421,Upper Hunter,75,75,7521,1,0.009972078
2422,Myall Lakes,3,498,7678,0.006024096,0.000390727
2422,Upper Hunter,495,498,7521,0.993975904,0.065815716
2423,Myall Lakes,220,220,7678,1,0.028653295
2424,Myall Lakes,18,18,7678,1,0.002344361
2425,Upper Hunter,92,92,7521,1,0.012232416
2426,Myall Lakes,8,44,7678,0.181818182,0.001041938
2426,Port Macquarie,36,44,8513,0.818181818,0.004228827
2427,Port Macquarie,302,302,8513,1,0.035475156
2428,Myall Lakes,2852,2852,7678,1,0.371450899
2429,Myall Lakes,604,639,7678,0.945226917,0.078666319
2429,Oxley,35,639,7261,0.054773083,0.004820273
2430,Myall Lakes,3897,3900,7678,0.999230769,0.507554051
2430,Port Macquarie,3,3900,8513,0.000769231,0.000352402
2431,Oxley,620,620,7261,1,0.085387688
2439,Port Macquarie,190,190,8513,1,0.022318807
2440,Oxley,2055,2055,7261,1,0.283018868
2441,Oxley,271,271,7261,1,0.037322683
2443,Port Macquarie,799,799,8513,1,0.093856455
2444,Oxley,22,6588,7261,0.003339405,0.003029886
2444,Port Macquarie,6566,6588,8513,0.996660595,0.771290967
2445,Port Macquarie,507,507,8513,1,0.059555973
2446,Oxley,1122,1170,7261,0.958974359,0.15452417
2446,Port Macquarie,48,1170,8513,0.041025641,0.005638435
2447,Oxley,553,553,7261,1,0.076160308
2448,Oxley,1230,1230,7261,1,0.169398155
2449,Oxley,166,166,7261,1,0.022861865
2450,Clarence,41,5524,7545,0.007422158,0.005434062
2450,Coffs Harbour,5483,5524,8999,0.992577842,0.609289921
2452,Coffs Harbour,1903,1903,8999,1,0.211467941
2453,Clarence,32,221,7545,0.14479638,0.004241219
2453,Northern Tablelands,4,221,9041,0.018099548,0.000442429
2453,Oxley,185,221,7261,0.837104072,0.025478584
2454,Coffs Harbour,9,616,8999,0.01461039,0.001000111
2454,Oxley,607,616,7261,0.98538961,0.083597301
2455,Oxley,395,395,7261,1,0.05440022
2456,Coffs Harbour,1604,1604,8999,1,0.178242027
2460,Clarence,2973,2973,7545,1,0.394035785
2462,Clarence,221,221,7545,1,0.029290921
2463,Clarence,629,629,7545,1,0.083366468
2464,Clarence,895,895,7545,1,0.118621604
2465,Clarence,37,37,7545,1,0.00490391
2466,Clarence,287,287,7545,1,0.038038436
2469,Clarence,128,279,7545,0.458781362,0.016964877
2469,Lismore,151,279,7672,0.541218638,0.01968196
2470,Clarence,1502,1523,7545,0.986211425,0.199072233
2470,Lismore,21,1523,7672,0.013788575,0.002737226
2471,Clarence,132,145,7545,0.910344828,0.01749503
2471,Lismore,13,145,7672,0.089655172,0.001694473
2472,Clarence,141,154,7545,0.915584416,0.018687873
2472,Lismore,13,154,7672,0.084415584,0.001694473
2473,Clarence,506,506,7545,1,0.067064281
2474,Lismore,532,532,7672,1,0.069343066
2475,Lismore,40,40,7672,1,0.005213764
2476,Lismore,67,67,7672,1,0.008733055
2477,Ballina,1135,1139,8851,0.996488147,0.128234098
2477,Lismore,4,1139,7672,0.003511853,0.000521376
2478,Ballina,3709,3709,8851,1,0.419048695
2479,Ballina,451,476,8851,0.947478992,0.050954694
2479,Lismore,25,476,7672,0.052521008,0.003258603
2480,Ballina,13,4836,8851,0.002688172,0.001468761
2480,Clarence,21,4836,7545,0.004342432,0.0027833
2480,Lismore,4802,4836,7672,0.992969396,0.625912409
2481,Ballina,1817,1817,8851,1,0.205287538
2482,Ballina,603,672,8851,0.897321429,0.068127895
2482,Lismore,69,672,7672,0.102678571,0.008993743
2483,Ballina,1123,1264,8851,0.888449367,0.126878319
2483,Tweed,141,1264,7953,0.111550633,0.017729159
2484,Lismore,1478,1655,7672,0.89305136,0.192648592
2484,Tweed,177,1655,7953,0.10694864,0.022255753
2485,Tweed,2286,2286,7953,1,0.287438702
2486,Tweed,2701,2701,7953,1,0.339620269
2487,Tweed,1533,1533,7953,1,0.19275745
2488,Tweed,420,420,7953,1,0.05281026
2489,Tweed,661,661,7953,1,0.083113291
2490,Tweed,34,34,7953,1,0.004275116
2500,Keira,1226,8567,7670,0.143107272,0.159843546
2500,Wollongong,7341,8567,13460,0.856892728,0.545393759
2502,Wollongong,1676,1676,13460,1,0.124517088
2505,Wollongong,681,681,13460,1,0.050594354
2506,Wollongong,1088,1088,13460,1,0.080832095
2508,Heathcote,465,465,5715,1,0.081364829
2515,Heathcote,787,787,5715,1,0.137707787
2516,Heathcote,435,498,5715,0.873493976,0.076115486
2516,Keira,63,498,7670,0.126506024,0.00821382
2517,Keira,1278,1278,7670,1,0.166623207
2518,Keira,2042,3003,7670,0.67998668,0.266232073
2518,Wollongong,961,3003,13460,0.32001332,0.071396731
2519,Keira,1184,2045,7670,0.578973105,0.154367666
2519,Wollongong,861,2045,13460,0.421026895,0.063967311
2525,Keira,536,749,7670,0.715620828,0.06988266
2525,Wollongong,213,749,13460,0.284379172,0.015824666
2526,Keira,1336,1359,7670,0.983075791,0.174185137
2526,Wollongong,23,1359,13460,0.016924209,0.001708767
2527,Kiama,1557,1854,5974,0.839805825,0.260629394
2527,Shellharbour,297,1854,8222,0.160194175,0.036122598
2528,Shellharbour,2986,3245,8222,0.9201849,0.363171978
2528,Wollongong,259,3245,13460,0.0798151,0.019242199
2529,Kiama,9,2582,5974,0.00348567,0.001506528
2529,Shellharbour,2573,2582,8222,0.99651433,0.31294089
2530,Keira,5,2740,7670,0.001824818,0.00065189
2530,Kiama,12,2740,5974,0.004379562,0.002008704
2530,Shellharbour,2366,2740,8222,0.86350365,0.287764534
2530,Wollongong,357,2740,13460,0.130291971,0.026523031
2533,Kiama,1149,1149,5974,1,0.192333445
2534,Kiama,415,415,5974,1,0.069467693
2535,Kiama,486,486,5974,1,0.081352528
2536,Bega,2166,2181,7094,0.993122421,0.305328447
2536,South Coast,15,2181,7778,0.006877579,0.001928516
2537,Bega,1048,1048,7094,1,0.147730476
2538,South Coast,122,122,7778,1,0.015685266
2539,South Coast,1762,1762,7778,1,0.226536385
2540,Kiama,202,4193,5974,0.048175531,0.03381319
2540,South Coast,3930,4193,7778,0.937276413,0.505271278
2540,Unclassified (OT),61,4193,635,0.014548056,0.096062992
2541,Kiama,2074,4023,5974,0.51553567,0.347171075
2541,South Coast,1949,4023,7778,0.48446433,0.250578555
2545,Bega,63,63,7094,1,0.008880744
2546,Bega,901,901,7094,1,0.12700874
2548,Bega,919,919,7094,1,0.129546095
2549,Bega,221,221,7094,1,0.031153087
2550,Bega,1328,1328,7094,1,0.187200451
2551,Bega,445,445,7094,1,0.062729067
2555,Badgerys Creek,20,20,6448,1,0.003101737
2556,Badgerys Creek,146,146,6448,1,0.02264268
2557,Badgerys Creek,97,1655,6448,0.058610272,0.015043424
2557,Camden,1306,1655,6368,0.789123867,0.20508794
2557,Leppington,252,1655,5593,0.152265861,0.04505632
2558,Leppington,774,774,5593,1,0.13838727
2559,Campbelltown,553,553,10571,1,0.052312932
2560,Campbelltown,9974,9974,10571,1,0.943524737
2563,Campbelltown,44,44,10571,1,0.004162331
2564,Macquarie Fields,1976,1976,9495,1,0.208109531
2565,Leppington,441,2843,5593,0.155117833,0.078848561
2565,Macquarie Fields,2402,2843,9495,0.844882167,0.25297525
2566,Leppington,393,2519,5593,0.156014291,0.070266404
2566,Macquarie Fields,2126,2519,9495,0.843985709,0.22390732
2567,Camden,2621,2621,6368,1,0.411589196
2568,Wollondilly,32,32,5010,1,0.006387226
2569,Wollondilly,38,38,5010,1,0.00758483
2570,Badgerys Creek,2076,4854,6448,0.427688504,0.321960298
2570,Camden,2441,4854,6368,0.502884219,0.383322864
2570,Wollondilly,337,4854,5010,0.069427276,0.067265469
2571,Wollondilly,635,635,5010,1,0.126746507
2572,Wollondilly,417,417,5010,1,0.083233533
2573,Wollondilly,639,639,5010,1,0.12754491
2574,Wollondilly,324,324,5010,1,0.064670659
2575,Goulburn,26,1398,6524,0.018597997,0.003985285
2575,Wollondilly,1372,1398,5010,0.981402003,0.273852295
2576,Goulburn,21,998,6524,0.021042084,0.003218884
2576,Wollondilly,977,998,5010,0.978957916,0.19500998
2577,Goulburn,1304,1374,6524,0.949053857,0.199877376
2577,Kiama,70,1374,5974,0.050946143,0.011717442
2578,Goulburn,160,160,6524,1,0.024524831
2579,Goulburn,229,229,6524,1,0.035101165
2580,Goulburn,3454,3472,6524,0.994815668,0.529429798
2580,Monaro,18,3472,8539,0.005184332,0.002107975
2581,Goulburn,112,120,6524,0.933333333,0.017167382
2581,Monaro,8,120,8539,0.066666667,0.000936878
2582,Goulburn,817,817,6524,1,0.12522992
2583,Cootamundra,5,256,6676,0.01953125,0.000748951
2583,Goulburn,251,256,6524,0.98046875,0.038473329
2584,Goulburn,25,25,6524,1,0.003832005
2585,Cootamundra,13,13,6676,1,0.001947274
2586,Cootamundra,185,185,6676,1,0.027711204
2587,Cootamundra,233,233,6676,1,0.034901138
2588,Cootamundra,17,17,6676,1,0.002546435
2590,Cootamundra,689,689,6676,1,0.103205512
2594,Cootamundra,1290,1290,6676,1,0.193229479
2600,Kurrajong,485,1026,15664,0.472709552,0.030962717
2600,Murrumbidgee,541,1026,8942,0.527290448,0.060501006
2601,Kurrajong,1201,1201,15664,1,0.076672625
2602,Kurrajong,5221,5221,15664,1,0.333312053
2603,Kurrajong,1467,1467,15664,1,0.093654239
2604,Kurrajong,2646,2646,15664,1,0.16892237
2605,Murrumbidgee,1161,1161,8942,1,0.129836726
2606,Murrumbidgee,2281,2281,8942,1,0.255088347
2607,Murrumbidgee,1356,1356,8942,1,0.151643928
2609,Kurrajong,161,161,15664,1,0.010278345
2611,Murrumbidgee,3054,3054,8942,1,0.341534332
2612,Kurrajong,4419,4419,15664,1,0.282111849
2614,Ginninderra,2082,2082,10978,1,0.189652031
2615,Ginninderra,3868,3868,10978,1,0.352341046
2617,Ginninderra,5028,5929,10978,0.848035082,0.458006923
2617,Yerrabi,901,5929,10668,0.151964918,0.084458193
2618,Goulburn,51,69,6524,0.739130435,0.00781729
2618,Yerrabi,18,69,10668,0.260869565,0.001687289
2619,Monaro,599,599,8539,1,0.070148729
2620,Brindabella,32,5188,6305,0.00616808,0.005075337
2620,Goulburn,70,5188,6524,0.013492675,0.010729614
2620,Kurrajong,64,5188,15664,0.01233616,0.004085802
2620,Monaro,5022,5188,8539,0.968003084,0.588125073
2621,Goulburn,4,284,6524,0.014084507,0.000613121
2621,Monaro,280,284,8539,0.985915493,0.032790725
2622,Monaro,256,256,8539,1,0.029980091
2623,Monaro,40,40,8539,1,0.004684389
2624,Monaro,12,12,8539,1,0.001405317
2625,Monaro,92,92,8539,1,0.010774095
2626,Monaro,11,11,8539,1,0.001288207
2627,Monaro,828,828,8539,1,0.096966858
2628,Monaro,181,181,8539,1,0.021196861
2629,Albury,10,73,9635,0.136986301,0.001037883
2629,Monaro,63,73,8539,0.863013699,0.007377913
2630,Monaro,924,924,8539,1,0.108209392
2631,Monaro,24,24,8539,1,0.002810634
2632,Bega,3,163,7094,0.018404908,0.000422893
2632,Monaro,160,163,8539,0.981595092,0.018737557
2633,Monaro,21,21,8539,1,0.002459304
2640,Albury,5044,5044,9635,1,0.523508044
2641,Albury,2576,2576,9635,1,0.267358588
2642,Albury,248,262,9635,0.946564885,0.025739491
2642,Wagga Wagga,14,262,9593,0.053435115,0.001459397
2643,Albury,228,228,9635,1,0.023663726
2644,Albury,181,181,9635,1,0.018785677
2645,Albury,20,20,9635,1,0.002075765
2646,Albury,639,642,9635,0.995327103,0.066320706
2646,Murray,3,642,8334,0.004672897,0.000359971
2647,Albury,190,190,9635,1,0.019719772
2648,Barwon,5,182,7866,0.027472527,0.000635647
2648,Murray,177,182,8334,0.972527473,0.021238301
2650,Albury,10,7818,9635,0.0012791,0.001037883
2650,Cootamundra,18,7818,6676,0.002302379,0.002696225
2650,Wagga Wagga,7790,7818,9593,0.996418521,0.812050453
2651,Wagga Wagga,304,304,9593,1,0.031689774
2652,Albury,14,230,9635,0.060869565,0.001453036
2652,Cootamundra,51,230,6676,0.22173913,0.007639305
2652,Murray,54,230,8334,0.234782609,0.006479482
2652,Wagga Wagga,111,230,9593,0.482608696,0.011570937
2653,Albury,222,222,9635,1,0.023040996
2655,Wagga Wagga,70,70,9593,1,0.007296987
2656,Wagga Wagga,95,95,9593,1,0.009903054
2658,Albury,90,104,9635,0.865384615,0.009340944
2658,Wagga Wagga,14,104,9593,0.134615385,0.001459397
2659,Albury,45,45,9635,1,0.004670472
2660,Albury,108,108,9635,1,0.011209133
2661,Wagga Wagga,51,51,9593,1,0.005316377
2663,Cootamundra,492,492,6676,1,0.073696824
2665,Cootamundra,116,122,6676,0.950819672,0.017375674
2665,Murray,6,122,8334,0.049180328,0.000719942
2666,Cootamundra,523,523,6676,1,0.078340324
2668,Cootamundra,15,15,6676,1,0.002246854
2669,Barwon,22,87,7866,0.252873563,0.002796847
2669,Cootamundra,53,87,6676,0.609195402,0.007938886
2669,Murray,12,87,8334,0.137931034,0.001439885
2671,Barwon,6,369,7866,0.016260163,0.000762777
2671,Cootamundra,363,369,6676,0.983739837,0.054373877
2672,Barwon,190,190,7866,1,0.024154589
2675,Murray,209,209,8334,1,0.025077994
2680,Murray,2922,2922,8334,1,0.350611951
2681,Murray,144,144,8334,1,0.017278618
2700,Cootamundra,487,491,6676,0.99185336,0.072947873
2700,Murray,4,491,8334,0.00814664,0.000479962
2701,Cootamundra,156,156,6676,1,0.023367286
2702,Cootamundra,40,44,6676,0.909090909,0.005991612
2702,Wagga Wagga,4,44,9593,0.090909091,0.000416971
2703,Murray,32,32,8334,1,0.003839693
2705,Murray,1104,1104,8334,1,0.132469402
2706,Murray,122,122,8334,1,0.014638829
2707,Murray,112,112,8334,1,0.013438925
2710,Murray,915,915,8334,1,0.109791217
2711,Murray,336,336,8334,1,0.040316775
2712,Murray,111,111,8334,1,0.013318934
2713,Murray,229,229,8334,1,0.027477802
2714,Murray,188,188,8334,1,0.022558195
2715,Murray,142,142,8334,1,0.017038637
2716,Murray,70,70,8334,1,0.008399328
2717,Murray,138,138,8334,1,0.016558675
2720,Wagga Wagga,940,940,9593,1,0.097988116
2721,Cootamundra,14,14,6676,1,0.002097064
2722,Cootamundra,260,275,6676,0.945454545,0.038945476
2722,Wagga Wagga,15,275,9593,0.054545455,0.00156364
2725,Cootamundra,17,17,6676,1,0.002546435
2726,Cootamundra,15,15,6676,1,0.002246854
2727,Cootamundra,12,12,6676,1,0.001797484
2729,Cootamundra,17,91,6676,0.186813187,0.002546435
2729,Wagga Wagga,74,91,9593,0.813186813,0.007713958
2730,Wagga Wagga,111,111,9593,1,0.011570937
2731,Murray,587,587,8334,1,0.070434365
2732,Murray,172,172,8334,1,0.020638349
2733,Murray,46,46,8334,1,0.005519558
2734,Murray,15,15,8334,1,0.001799856
2735,Murray,6,6,8334,1,0.000719942
2736,Murray,40,40,8334,1,0.004799616
2737,Murray,52,52,8334,1,0.006239501
2738,Murray,101,101,8334,1,0.01211903
2739,Murray,117,117,8334,1,0.014038877
2745,Badgerys Creek,2128,2142,6448,0.993464052,0.330024814
2745,Wollondilly,14,2142,5010,0.006535948,0.002794411
2747,Londonderry,3324,6430,10149,0.516951788,0.327519953
2747,Penrith,3106,6430,12245,0.483048212,0.253654553
2748,Badgerys Creek,59,80,6448,0.7375,0.009150124
2748,Londonderry,21,80,10149,0.2625,0.002069169
2749,Londonderry,88,1420,10149,0.061971831,0.008670805
2749,Penrith,1332,1420,12245,0.938028169,0.108779094
2750,Penrith,7807,7807,12245,1,0.637566354
2752,Wollondilly,225,225,5010,1,0.04491018
2753,Hawkesbury,1470,1739,6404,0.845313399,0.229544035
2753,Londonderry,269,1739,10149,0.154686601,0.026505074
2754,Hawkesbury,675,675,6404,1,0.105402873
2756,Hawkesbury,2995,3004,6404,0.997003995,0.467676452
2756,Hornsby,9,3004,6643,0.002996005,0.00135481
2757,Hawkesbury,40,40,6404,1,0.006246096
2758,Blue Mountains,5,229,5504,0.021834061,0.00090843
2758,Hawkesbury,224,229,6404,0.978165939,0.034978139
2759,Badgerys Creek,1743,1743,6448,1,0.270316377
2760,Londonderry,5375,5375,10149,1,0.529608828
2761,Blacktown,992,2620,11215,0.378625954,0.088452965
2761,Mount Druitt,1628,2620,12521,0.621374046,0.130021564
2762,Londonderry,46,2193,10149,0.020975832,0.004532466
2762,Riverstone,2147,2193,9272,0.979024168,0.231557377
2763,Blacktown,588,3075,11215,0.191219512,0.052429782
2763,Riverstone,2487,3075,9272,0.808780488,0.26822692
2765,Hawkesbury,851,3231,6404,0.263385949,0.132885696
2765,Londonderry,1026,3231,10149,0.317548747,0.101093704
2765,Riverstone,1354,3231,9272,0.419065305,0.146031061
2766,Badgerys Creek,3,1584,6448,0.001893939,0.000465261
2766,Mount Druitt,1576,1584,12521,0.994949495,0.125868541
2766,Prospect,5,1584,9778,0.003156566,0.000511352
2767,Blacktown,2512,2512,11215,1,0.223985733
2768,Riverstone,739,1617,9272,0.457019171,0.07970233
2768,Winston Hills,878,1617,9418,0.542980829,0.093225738
2769,Riverstone,993,993,9272,1,0.107096635
2770,Mount Druitt,9317,9317,12521,1,0.744109895
2773,Blue Mountains,267,267,5504,1,0.048510174
2774,Blue Mountains,734,734,5504,1,0.133357558
2775,Gosford,29,97,11414,0.298969072,0.002540739
2775,Hawkesbury,48,97,6404,0.494845361,0.007495315
2775,Hornsby,20,97,6643,0.206185567,0.003010688
2776,Blue Mountains,188,188,5504,1,0.034156977
2777,Blue Mountains,927,927,5504,1,0.168422965
2778,Blue Mountains,98,98,5504,1,0.017805233
2779,Blue Mountains,285,285,5504,1,0.051780523
2780,Blue Mountains,1745,1745,5504,1,0.317042151
2782,Blue Mountains,452,452,5504,1,0.082122093
2783,Blue Mountains,199,199,5504,1,0.036155523
2784,Blue Mountains,75,75,5504,1,0.013626453
2785,Bathurst,3,455,8340,0.006593407,0.000359712
2785,Blue Mountains,452,455,5504,0.993406593,0.082122093
2786,Blue Mountains,77,77,5504,1,0.013989826
2787,Bathurst,401,401,8340,1,0.048081535
2790,Bathurst,1685,1685,8340,1,0.202038369
2791,Bathurst,18,18,8340,1,0.002158273
2792,Bathurst,21,21,8340,1,0.002517986
2793,Cootamundra,40,40,6676,1,0.005991612
2794,Cootamundra,1192,1192,6676,1,0.17855003
2795,Bathurst,4956,4956,8340,1,0.594244604
2797,Bathurst,19,19,8340,1,0.002278177
2798,Bathurst,91,98,8340,0.928571429,0.010911271
2798,Orange,7,98,8775,0.071428571,0.000797721
2799,Bathurst,437,442,8340,0.988687783,0.052398082
2799,Orange,5,442,8775,0.011312217,0.000569801
2800,Bathurst,11,5608,8340,0.001961484,0.001318945
2800,Orange,5597,5608,8775,0.998038516,0.637834758
2803,Cootamundra,10,10,6676,1,0.001497903
2804,Cootamundra,27,214,6676,0.126168224,0.004044338
2804,Orange,187,214,8775,0.873831776,0.021310541
2805,Cootamundra,28,31,6676,0.903225806,0.004194128
2805,Orange,3,31,8775,0.096774194,0.00034188
2806,Orange,52,52,8775,1,0.005925926
2807,Cootamundra,24,24,6676,1,0.003594967
2808,Cootamundra,17,17,6676,1,0.002546435
2809,Cootamundra,4,4,6676,1,0.000599161
2810,Cootamundra,253,253,6676,1,0.037896944
2817,Barwon,17,17,7866,1,0.0021612
2818,Dubbo,52,52,8883,1,0.005853878
2820,Dubbo,710,710,8883,1,0.079927952
2821,Dubbo,399,399,8883,1,0.044917258
2822,Dubbo,12,12,8883,1,0.001350895
2823,Barwon,5,140,7866,0.035714286,0.000635647
2823,Dubbo,135,140,8883,0.964285714,0.015197568
2824,Barwon,209,209,7866,1,0.026570048
2825,Barwon,264,264,7866,1,0.033562166
2826,Barwon,9,9,7866,1,0.001144165
2827,Barwon,366,366,7866,1,0.046529367
2828,Barwon,74,74,7866,1,0.009407577
2829,Barwon,330,330,7866,1,0.041952708
2830,Dubbo,5394,5394,8883,1,0.607227288
2831,Barwon,44,82,7866,0.536585366,0.005593694
2831,Dubbo,38,82,8883,0.463414634,0.004277834
2832,Barwon,213,213,7866,1,0.027078566
2833,Barwon,80,80,7866,1,0.010170353
2834,Barwon,250,250,7866,1,0.031782354
2835,Barwon,484,484,7866,1,0.061530638
2836,Barwon,135,135,7866,1,0.017162471
2838,Barwon,36,36,7866,1,0.004576659
2839,Barwon,207,207,7866,1,0.026315789
2840,Barwon,295,295,7866,1,0.037503178
2842,Barwon,42,42,7866,1,0.005339436
2843,Barwon,95,95,7866,1,0.012077295
2844,Barwon,121,121,7866,1,0.01538266
2845,Bathurst,197,197,8340,1,0.023621103
2846,Bathurst,15,15,8340,1,0.001798561
2847,Bathurst,144,144,8340,1,0.017266187
2848,Bathurst,203,203,8340,1,0.024340528
2849,Bathurst,106,106,8340,1,0.012709832
2850,Bathurst,33,1862,8340,0.017722879,0.003956835
2850,Dubbo,1829,1862,8883,0.982277121,0.205898908
2852,Dubbo,282,282,8883,1,0.031746032
2864,Orange,40,40,8775,1,0.004558405
2865,Orange,47,47,8775,1,0.005356125
2866,Dubbo,6,231,8883,0.025974026,0.000675447
2866,Orange,225,231,8775,0.974025974,0.025641026
