Postcode,SA4,Rented Households,Postcode Totals,SA4 Totals,Postcode Fraction,SA4 Fraction,SA4_CODE21,SA4_NAME21,GCC_NAME21,STE_NAME21
4310,Ipswich,396.0,396.0,45309.0,1.0,0.00873998543335761,310,Ipswich,Greater Brisbane,Queensland
4311,Ipswich,803.0,803.0,45309.0,1.0,0.017722748239864045,310,Ipswich,Greater Brisbane,Queensland
4312,Ipswich,188.0,188.0,45309.0,1.0,0.004149286013816239,310,Ipswich,Greater Brisbane,Queensland
4313,Ipswich,180.0,184.0,45309.0,0.9782608695652174,0.003972720651526187,310,Ipswich,Greater Brisbane,Queensland
4313,Moreton Bay - North,4.0,184.0,31426.0,0.021739130434782608,0.00012728314134792846,313,Moreton Bay - North,Greater Brisbane,Queensland
4314,Darling Downs - Maranoa,13.0,215.0,13703.0,0.06046511627906977,0.0009486973655403926,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4314,Moreton Bay - North,58.0,215.0,31426.0,0.26976744186046514,0.0018456055495449629,313,Moreton Bay - North,Greater Brisbane,Queensland
4314,Wide Bay,144.0,215.0,31229.0,0.6697674418604651,0.004611098658298377,319,Wide Bay,Rest of Qld,Queensland
4340,Ipswich,608.0,608.0,45309.0,1.0,0.013418967534044009,310,Ipswich,Greater Brisbane,Queensland
4341,Ipswich,1196.0,1196.0,45309.0,1.0,0.026396521662362886,310,Ipswich,Greater Brisbane,Queensland
4342,Ipswich,222.0,222.0,45309.0,1.0,0.004899688803548964,310,Ipswich,Greater Brisbane,Queensland
4343,Ipswich,43.0,1373.0,45309.0,0.031318281136198105,0.0009490388223090335,310,Ipswich,Greater Brisbane,Queensland
4343,Toowoomba,1330.0,1373.0,20091.0,0.9686817188638019,0.06619879548056344,317,Toowoomba,Rest of Qld,Queensland
4344,Toowoomba,187.0,187.0,20091.0,1.0,0.009307650191628093,317,Toowoomba,Rest of Qld,Queensland
4346,Ipswich,68.0,68.0,45309.0,1.0,0.0015008055794654483,310,Ipswich,Greater Brisbane,Queensland
4347,Toowoomba,79.0,79.0,20091.0,1.0,0.003932108904484595,317,Toowoomba,Rest of Qld,Queensland
4350,Darling Downs - Maranoa,16.0,16857.0,13703.0,0.0009491605861066619,0.0011676275268189447,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4350,Toowoomba,16841.0,16857.0,20091.0,0.9990508394138934,0.83823602608133,317,Toowoomba,Rest of Qld,Queensland
4352,Darling Downs - Maranoa,177.0,1440.0,13703.0,0.12291666666666666,0.012916879515434576,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4352,Toowoomba,1263.0,1440.0,20091.0,0.8770833333333333,0.062863968941317,317,Toowoomba,Rest of Qld,Queensland
4353,Darling Downs - Maranoa,14.0,14.0,13703.0,1.0,0.0010216740859665767,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4354,Darling Downs - Maranoa,78.0,78.0,13703.0,1.0,0.005692184193242356,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4355,Darling Downs - Maranoa,235.0,235.0,13703.0,1.0,0.01714952930015325,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4356,Darling Downs - Maranoa,421.0,421.0,13703.0,1.0,0.030723199299423482,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4357,Darling Downs - Maranoa,248.0,248.0,13703.0,1.0,0.018098226665693645,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4358,Darling Downs - Maranoa,28.0,313.0,13703.0,0.08945686900958466,0.0020433481719331534,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4358,Toowoomba,285.0,313.0,20091.0,0.9105431309904153,0.01418545617440645,317,Toowoomba,Rest of Qld,Queensland
4359,Darling Downs - Maranoa,53.0,53.0,13703.0,1.0,0.0038677661825877543,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4360,Darling Downs - Maranoa,35.0,35.0,13703.0,1.0,0.0025541852149164415,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4361,Darling Downs - Maranoa,221.0,221.0,13703.0,1.0,0.016127855214186675,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4362,Darling Downs - Maranoa,152.0,152.0,13703.0,1.0,0.011092461504779974,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4363,Darling Downs - Maranoa,44.0,44.0,13703.0,1.0,0.003210975698752098,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4364,Darling Downs - Maranoa,18.0,18.0,13703.0,1.0,0.0013135809676713128,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4365,Darling Downs - Maranoa,36.0,36.0,13703.0,1.0,0.0026271619353426257,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4370,Darling Downs - Maranoa,2174.0,2174.0,13703.0,1.0,0.1586513902065241,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4371,Darling Downs - Maranoa,30.0,30.0,13703.0,1.0,0.0021893016127855214,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4373,Darling Downs - Maranoa,102.0,102.0,13703.0,1.0,0.007443625483470773,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4374,Darling Downs - Maranoa,32.0,32.0,13703.0,1.0,0.0023352550536378893,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4375,Darling Downs - Maranoa,19.0,19.0,13703.0,1.0,0.0013865576880974968,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4376,Darling Downs - Maranoa,29.0,29.0,13703.0,1.0,0.002116324892359337,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4377,Darling Downs - Maranoa,28.0,35.0,13703.0,0.8,0.0020433481719331534,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4377,New England and North West,7.0,35.0,20555.0,0.2,0.0003405497445876916,110,New England and North West,Rest of NSW,New South Wales
4378,Darling Downs - Maranoa,40.0,40.0,13703.0,1.0,0.002919068817047362,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4380,Darling Downs - Maranoa,822.0,825.0,13703.0,0.9963636363636363,0.059986864190323286,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4380,New England and North West,3.0,825.0,20555.0,0.0036363636363636364,0.0001459498905375821,110,New England and North West,Rest of NSW,New South Wales
4381,Darling Downs - Maranoa,46.0,46.0,13703.0,1.0,0.0033569291396044663,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4382,Darling Downs - Maranoa,26.0,26.0,13703.0,1.0,0.0018973947310807853,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4383,Darling Downs - Maranoa,44.0,62.0,13703.0,0.7096774193548387,0.003210975698752098,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4383,New England and North West,18.0,62.0,20555.0,0.2903225806451613,0.0008756993432254926,110,New England and North West,Rest of NSW,New South Wales
4384,Darling Downs - Maranoa,3.0,3.0,13703.0,1.0,0.00021893016127855214,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4385,Darling Downs - Maranoa,121.0,121.0,13703.0,1.0,0.00883018317156827,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4387,Darling Downs - Maranoa,157.0,157.0,13703.0,1.0,0.011457345106910896,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4388,Darling Downs - Maranoa,39.0,39.0,13703.0,1.0,0.002846092096621178,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4390,Darling Downs - Maranoa,845.0,845.0,13703.0,1.0,0.061665328760125517,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4400,Darling Downs - Maranoa,14.0,120.0,13703.0,0.11666666666666667,0.0010216740859665767,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4400,Toowoomba,106.0,120.0,20091.0,0.8833333333333333,0.005275994226270469,317,Toowoomba,Rest of Qld,Queensland
4401,Darling Downs - Maranoa,679.0,679.0,13703.0,1.0,0.04955119316937897,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4402,Darling Downs - Maranoa,10.0,10.0,13703.0,1.0,0.0007297672042618405,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4403,Darling Downs - Maranoa,64.0,64.0,13703.0,1.0,0.004670510107275779,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4404,Darling Downs - Maranoa,37.0,37.0,13703.0,1.0,0.00270013865576881,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4405,Darling Downs - Maranoa,1761.0,1767.0,13703.0,0.9966044142614601,0.1285120046705101,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4405,Wide Bay,6.0,1767.0,31229.0,0.003395585738539898,0.00019212911076243235,319,Wide Bay,Rest of Qld,Queensland
4406,Darling Downs - Maranoa,122.0,122.0,13703.0,1.0,0.008903159891994453,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4407,Darling Downs - Maranoa,48.0,48.0,13703.0,1.0,0.003502882580456834,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4408,Darling Downs - Maranoa,43.0,43.0,13703.0,1.0,0.003137998978325914,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4410,Darling Downs - Maranoa,102.0,102.0,13703.0,1.0,0.007443625483470773,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4411,Darling Downs - Maranoa,19.0,19.0,13703.0,1.0,0.0013865576880974968,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4412,Darling Downs - Maranoa,16.0,16.0,13703.0,1.0,0.0011676275268189447,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4413,Darling Downs - Maranoa,1200.0,1200.0,13703.0,1.0,0.08757206451142086,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4415,Darling Downs - Maranoa,371.0,371.0,13703.0,1.0,0.027074363278114282,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4416,Darling Downs - Maranoa,36.0,36.0,13703.0,1.0,0.0026271619353426257,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4417,Darling Downs - Maranoa,87.0,87.0,13703.0,1.0,0.006348974677078012,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4418,Darling Downs - Maranoa,10.0,10.0,13703.0,1.0,0.0007297672042618405,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4419,Darling Downs - Maranoa,146.0,146.0,13703.0,1.0,0.01065460118222287,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4420,Central Queensland,95.0,95.0,27245.0,1.0,0.0034868783262984033,308,Central Queensland,Rest of Qld,Queensland
4421,Darling Downs - Maranoa,202.0,202.0,13703.0,1.0,0.014741297526089178,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4422,Darling Downs - Maranoa,27.0,27.0,13703.0,1.0,0.0019703714515069692,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4423,Darling Downs - Maranoa,12.0,12.0,13703.0,1.0,0.0008757206451142086,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4424,Darling Downs - Maranoa,10.0,10.0,13703.0,1.0,0.0007297672042618405,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4425,Darling Downs - Maranoa,9.0,9.0,13703.0,1.0,0.0006567904838356564,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4426,Darling Downs - Maranoa,7.0,7.0,13703.0,1.0,0.0005108370429832884,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4427,Darling Downs - Maranoa,28.0,28.0,13703.0,1.0,0.0020433481719331534,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4428,Darling Downs - Maranoa,50.0,50.0,13703.0,1.0,0.003648836021309202,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4454,Central Queensland,3.0,71.0,27245.0,0.04225352112676056,0.00011011194714626537,308,Central Queensland,Rest of Qld,Queensland
4454,Darling Downs - Maranoa,68.0,71.0,13703.0,0.9577464788732394,0.004962416988980515,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4455,Darling Downs - Maranoa,1293.0,1293.0,13703.0,1.0,0.09435889951105597,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4465,Darling Downs - Maranoa,111.0,111.0,13703.0,1.0,0.008100415967306429,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4467,Darling Downs - Maranoa,9.0,9.0,13703.0,1.0,0.0006567904838356564,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4468,Queensland - Outback,12.0,12.0,13024.0,1.0,0.0009213759213759214,315,Queensland - Outback,Rest of Qld,Queensland
4470,Queensland - Outback,445.0,445.0,13024.0,1.0,0.03416769041769042,315,Queensland - Outback,Rest of Qld,Queensland
4472,Queensland - Outback,163.0,163.0,13024.0,1.0,0.012515356265356265,315,Queensland - Outback,Rest of Qld,Queensland
4474,Queensland - Outback,8.0,8.0,13024.0,1.0,0.0006142506142506142,315,Queensland - Outback,Rest of Qld,Queensland
4477,Queensland - Outback,34.0,34.0,13024.0,1.0,0.0026105651105651105,315,Queensland - Outback,Rest of Qld,Queensland
4478,Queensland - Outback,65.0,65.0,13024.0,1.0,0.00499078624078624,315,Queensland - Outback,Rest of Qld,Queensland
4480,Queensland - Outback,89.0,89.0,13024.0,1.0,0.006833538083538084,315,Queensland - Outback,Rest of Qld,Queensland
4481,Queensland - Outback,23.0,23.0,13024.0,1.0,0.001765970515970516,315,Queensland - Outback,Rest of Qld,Queensland
4482,Queensland - Outback,40.0,40.0,13024.0,1.0,0.003071253071253071,315,Queensland - Outback,Rest of Qld,Queensland
4486,Darling Downs - Maranoa,78.0,78.0,13703.0,1.0,0.005692184193242356,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4487,Darling Downs - Maranoa,466.0,466.0,13703.0,1.0,0.03400715171860177,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4488,Darling Downs - Maranoa,23.0,23.0,13703.0,1.0,0.0016784645698022331,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4489,Queensland - Outback,4.0,4.0,13024.0,1.0,0.0003071253071253071,315,Queensland - Outback,Rest of Qld,Queensland
4490,Queensland - Outback,248.0,248.0,13024.0,1.0,0.019041769041769043,315,Queensland - Outback,Rest of Qld,Queensland
4491,Queensland - Outback,12.0,12.0,13024.0,1.0,0.0009213759213759214,315,Queensland - Outback,Rest of Qld,Queensland
4492,Queensland - Outback,65.0,65.0,13024.0,1.0,0.00499078624078624,315,Queensland - Outback,Rest of Qld,Queensland
4494,Darling Downs - Maranoa,12.0,12.0,13703.0,1.0,0.0008757206451142086,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4496,Darling Downs - Maranoa,13.0,13.0,13703.0,1.0,0.0009486973655403926,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4497,Darling Downs - Maranoa,26.0,26.0,13703.0,1.0,0.0018973947310807853,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4498,Darling Downs - Maranoa,15.0,15.0,13703.0,1.0,0.0010946508063927607,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4500,Moreton Bay - South,4505.0,4505.0,22727.0,1.0,0.19822237866854403,314,Moreton Bay - South,Greater Brisbane,Queensland
4501,Moreton Bay - South,950.0,950.0,22727.0,1.0,0.04180050160601927,314,Moreton Bay - South,Greater Brisbane,Queensland
4502,Moreton Bay - South,946.0,946.0,22727.0,1.0,0.041624499493993924,314,Moreton Bay - South,Greater Brisbane,Queensland
4503,Moreton Bay - South,8044.0,8044.0,22727.0,1.0,0.3539402472829674,314,Moreton Bay - South,Greater Brisbane,Queensland
4504,Moreton Bay - North,1544.0,1544.0,31426.0,1.0,0.04913129256030039,313,Moreton Bay - North,Greater Brisbane,Queensland
4505,Moreton Bay - North,2386.0,2386.0,31426.0,1.0,0.07592439381403933,313,Moreton Bay - North,Greater Brisbane,Queensland
4506,Moreton Bay - North,3802.0,3802.0,31426.0,1.0,0.120982625851206,313,Moreton Bay - North,Greater Brisbane,Queensland
4507,Moreton Bay - North,2221.0,2221.0,31426.0,1.0,0.07067396423343728,313,Moreton Bay - North,Greater Brisbane,Queensland
4508,Moreton Bay - North,2773.0,2773.0,31426.0,1.0,0.08823903773945141,313,Moreton Bay - North,Greater Brisbane,Queensland
4509,Moreton Bay - South,5055.0,5055.0,22727.0,1.0,0.22242266907202887,314,Moreton Bay - South,Greater Brisbane,Queensland
4510,Moreton Bay - North,7353.0,7353.0,31426.0,1.0,0.23397823458282951,313,Moreton Bay - North,Greater Brisbane,Queensland
4511,Moreton Bay - North,782.0,782.0,31426.0,1.0,0.024883854133520015,313,Moreton Bay - North,Greater Brisbane,Queensland
4512,Moreton Bay - North,128.0,128.0,31426.0,1.0,0.004073060523133711,313,Moreton Bay - North,Greater Brisbane,Queensland
4514,Moreton Bay - North,364.0,364.0,31426.0,1.0,0.011582765862661491,313,Moreton Bay - North,Greater Brisbane,Queensland
4515,Moreton Bay - North,347.0,347.0,31426.0,1.0,0.011041812511932795,313,Moreton Bay - North,Greater Brisbane,Queensland
4516,Moreton Bay - North,121.0,121.0,31426.0,1.0,0.0038503150257748362,313,Moreton Bay - North,Greater Brisbane,Queensland
4517,Sunshine Coast,41.0,41.0,40632.0,1.0,0.001009056900964757,316,Sunshine Coast,Rest of Qld,Queensland
4518,Sunshine Coast,312.0,312.0,40632.0,1.0,0.00767867690490254,316,Sunshine Coast,Rest of Qld,Queensland
4519,Sunshine Coast,794.0,794.0,40632.0,1.0,0.019541248277219925,316,Sunshine Coast,Rest of Qld,Queensland
4520,Brisbane - West,5.0,315.0,18243.0,0.015873015873015872,0.00027407772844378664,304,Brisbane - West,Greater Brisbane,Queensland
4520,Moreton Bay - South,310.0,315.0,22727.0,0.9841269841269841,0.013640163681964183,314,Moreton Bay - South,Greater Brisbane,Queensland
4521,Moreton Bay - North,27.0,169.0,31426.0,0.15976331360946747,0.0008591612040985172,313,Moreton Bay - North,Greater Brisbane,Queensland
4521,Moreton Bay - South,142.0,169.0,22727.0,0.8402366863905325,0.006248074976899723,314,Moreton Bay - South,Greater Brisbane,Queensland
4550,Sunshine Coast,382.0,382.0,40632.0,1.0,0.009401456979720417,316,Sunshine Coast,Rest of Qld,Queensland
4551,Sunshine Coast,7740.0,7740.0,40632.0,1.0,0.1904902539870053,316,Sunshine Coast,Rest of Qld,Queensland
4552,Moreton Bay - North,9.0,585.0,31426.0,0.015384615384615385,0.00028638706803283905,313,Moreton Bay - North,Greater Brisbane,Queensland
4552,Sunshine Coast,576.0,585.0,40632.0,0.9846153846153847,0.014176018901358535,316,Sunshine Coast,Rest of Qld,Queensland
4553,Sunshine Coast,623.0,623.0,40632.0,1.0,0.01533274266587911,316,Sunshine Coast,Rest of Qld,Queensland
4554,Sunshine Coast,70.0,70.0,40632.0,1.0,0.0017227800748178775,316,Sunshine Coast,Rest of Qld,Queensland
4555,Sunshine Coast,523.0,523.0,40632.0,1.0,0.012871628273282143,316,Sunshine Coast,Rest of Qld,Queensland
4556,Sunshine Coast,4007.0,4007.0,40632.0,1.0,0.0986168537113605,316,Sunshine Coast,Rest of Qld,Queensland
4557,Sunshine Coast,3014.0,3014.0,40632.0,1.0,0.07417798779287262,316,Sunshine Coast,Rest of Qld,Queensland
4558,Sunshine Coast,4078.0,4078.0,40632.0,1.0,0.10036424493010435,316,Sunshine Coast,Rest of Qld,Queensland
4559,Sunshine Coast,527.0,527.0,40632.0,1.0,0.012970072848986021,316,Sunshine Coast,Rest of Qld,Queensland
4560,Sunshine Coast,3421.0,3421.0,40632.0,1.0,0.08419472337074227,316,Sunshine Coast,Rest of Qld,Queensland
4561,Sunshine Coast,503.0,503.0,40632.0,1.0,0.012379405394762748,316,Sunshine Coast,Rest of Qld,Queensland
4562,Sunshine Coast,343.0,343.0,40632.0,1.0,0.0084416223666076,316,Sunshine Coast,Rest of Qld,Queensland
4563,Sunshine Coast,519.0,533.0,40632.0,0.9737335834896811,0.012773183697578263,316,Sunshine Coast,Rest of Qld,Queensland
4563,Wide Bay,14.0,533.0,31229.0,0.02626641651031895,0.00044830125844567547,319,Wide Bay,Rest of Qld,Queensland
4564,Sunshine Coast,1287.0,1287.0,40632.0,1.0,0.03167454223272298,316,Sunshine Coast,Rest of Qld,Queensland
4565,Sunshine Coast,1340.0,1340.0,40632.0,1.0,0.03297893286079937,316,Sunshine Coast,Rest of Qld,Queensland
4566,Sunshine Coast,902.0,902.0,40632.0,1.0,0.02219925182122465,316,Sunshine Coast,Rest of Qld,Queensland
4567,Sunshine Coast,1364.0,1364.0,40632.0,1.0,0.033569600315022645,316,Sunshine Coast,Rest of Qld,Queensland
4568,Sunshine Coast,181.0,181.0,40632.0,1.0,0.004454617050600512,316,Sunshine Coast,Rest of Qld,Queensland
4569,Sunshine Coast,77.0,77.0,40632.0,1.0,0.0018950580822996654,316,Sunshine Coast,Rest of Qld,Queensland
4570,Wide Bay,3811.0,3811.0,31229.0,1.0,0.12203400685260495,319,Wide Bay,Rest of Qld,Queensland
4571,Sunshine Coast,43.0,43.0,40632.0,1.0,0.0010582791888166963,316,Sunshine Coast,Rest of Qld,Queensland
4572,Sunshine Coast,718.0,718.0,40632.0,1.0,0.01767080133884623,316,Sunshine Coast,Rest of Qld,Queensland
4573,Sunshine Coast,3619.0,3619.0,40632.0,1.0,0.08906772986808427,316,Sunshine Coast,Rest of Qld,Queensland
4574,Sunshine Coast,82.0,91.0,40632.0,0.9010989010989011,0.002018113801929514,316,Sunshine Coast,Rest of Qld,Queensland
4574,Wide Bay,9.0,91.0,31229.0,0.0989010989010989,0.00028819366614364855,319,Wide Bay,Rest of Qld,Queensland
4575,Sunshine Coast,3546.0,3546.0,40632.0,1.0,0.08727111636148849,316,Sunshine Coast,Rest of Qld,Queensland
4580,Wide Bay,528.0,528.0,31229.0,1.0,0.016907361747094046,319,Wide Bay,Rest of Qld,Queensland
4581,Wide Bay,277.0,277.0,31229.0,1.0,0.008869960613532294,319,Wide Bay,Rest of Qld,Queensland
4600,Wide Bay,65.0,65.0,31229.0,1.0,0.0020813986999263503,319,Wide Bay,Rest of Qld,Queensland
4601,Wide Bay,114.0,114.0,31229.0,1.0,0.003650453104486215,319,Wide Bay,Rest of Qld,Queensland
4605,Wide Bay,657.0,657.0,31229.0,1.0,0.02103813762848634,319,Wide Bay,Rest of Qld,Queensland
4606,Wide Bay,255.0,255.0,31229.0,1.0,0.008165487207403375,319,Wide Bay,Rest of Qld,Queensland
4608,Wide Bay,64.0,64.0,31229.0,1.0,0.002049377181465945,319,Wide Bay,Rest of Qld,Queensland
4610,Wide Bay,1748.0,1748.0,31229.0,1.0,0.05597361426878863,319,Wide Bay,Rest of Qld,Queensland
4611,Wide Bay,5.0,5.0,31229.0,1.0,0.00016010759230202697,319,Wide Bay,Rest of Qld,Queensland
4612,Wide Bay,8.0,8.0,31229.0,1.0,0.0002561721476832431,319,Wide Bay,Rest of Qld,Queensland
4613,Wide Bay,64.0,64.0,31229.0,1.0,0.002049377181465945,319,Wide Bay,Rest of Qld,Queensland
4614,Darling Downs - Maranoa,124.0,124.0,13703.0,1.0,0.009049113332846822,307,Darling Downs - Maranoa,Rest of Qld,Queensland
4615,Wide Bay,648.0,648.0,31229.0,1.0,0.020749943962342695,319,Wide Bay,Rest of Qld,Queensland
4620,Wide Bay,22.0,22.0,31229.0,1.0,0.0007044734061289186,319,Wide Bay,Rest of Qld,Queensland
4621,Wide Bay,120.0,120.0,31229.0,1.0,0.0038425822152486472,319,Wide Bay,Rest of Qld,Queensland
4625,Wide Bay,289.0,289.0,31229.0,1.0,0.009254218835057159,319,Wide Bay,Rest of Qld,Queensland
4626,Wide Bay,265.0,265.0,31229.0,1.0,0.00848570239200743,319,Wide Bay,Rest of Qld,Queensland
4627,Wide Bay,78.0,78.0,31229.0,1.0,0.0024976784399116207,319,Wide Bay,Rest of Qld,Queensland
4630,Wide Bay,230.0,230.0,31229.0,1.0,0.007364949245893241,319,Wide Bay,Rest of Qld,Queensland
4650,Wide Bay,3319.0,3319.0,31229.0,1.0,0.1062794197700855,319,Wide Bay,Rest of Qld,Queensland
4655,Wide Bay,7213.0,7213.0,31229.0,1.0,0.23097121265490408,319,Wide Bay,Rest of Qld,Queensland
4659,Wide Bay,396.0,396.0,31229.0,1.0,0.012680521310320535,319,Wide Bay,Rest of Qld,Queensland
4660,Wide Bay,666.0,666.0,31229.0,1.0,0.02132633129462999,319,Wide Bay,Rest of Qld,Queensland
4662,Wide Bay,47.0,47.0,31229.0,1.0,0.0015050113676390534,319,Wide Bay,Rest of Qld,Queensland
4670,Central Queensland,9.0,9775.0,27245.0,0.0009207161125319693,0.0003303358414387961,308,Central Queensland,Rest of Qld,Queensland
4670,Wide Bay,9766.0,9775.0,31229.0,0.999079283887468,0.3127221492843191,319,Wide Bay,Rest of Qld,Queensland
4671,Wide Bay,376.0,376.0,31229.0,1.0,0.012040090941112427,319,Wide Bay,Rest of Qld,Queensland
4673,Wide Bay,25.0,25.0,31229.0,1.0,0.0008005379615101348,319,Wide Bay,Rest of Qld,Queensland
4674,Central Queensland,68.0,68.0,27245.0,1.0,0.002495870801982015,308,Central Queensland,Rest of Qld,Queensland
4676,Central Queensland,8.0,8.0,27245.0,1.0,0.00029363185905670764,308,Central Queensland,Rest of Qld,Queensland
4677,Central Queensland,454.0,454.0,27245.0,1.0,0.01666360800146816,308,Central Queensland,Rest of Qld,Queensland
4678,Central Queensland,43.0,43.0,27245.0,1.0,0.0015782712424298037,308,Central Queensland,Rest of Qld,Queensland
4680,Central Queensland,7493.0,7493.0,27245.0,1.0,0.2750229399889888,308,Central Queensland,Rest of Qld,Queensland
4694,Central Queensland,10.0,10.0,27245.0,1.0,0.00036703982382088455,308,Central Queensland,Rest of Qld,Queensland
4695,Central Queensland,55.0,55.0,27245.0,1.0,0.002018719031014865,308,Central Queensland,Rest of Qld,Queensland
4697,Central Queensland,5.0,5.0,27245.0,1.0,0.00018351991191044228,308,Central Queensland,Rest of Qld,Queensland
4699,Central Queensland,19.0,19.0,27245.0,1.0,0.0006973756652596806,308,Central Queensland,Rest of Qld,Queensland
4700,Central Queensland,2468.0,2468.0,27245.0,1.0,0.09058542851899432,308,Central Queensland,Rest of Qld,Queensland
4701,Central Queensland,5089.0,5089.0,27245.0,1.0,0.18678656634244817,308,Central Queensland,Rest of Qld,Queensland
4702,Central Queensland,2629.0,2629.0,27245.0,1.0,0.09649476968251056,308,Central Queensland,Rest of Qld,Queensland
4703,Central Queensland,2353.0,2353.0,27245.0,1.0,0.08636447054505414,308,Central Queensland,Rest of Qld,Queensland
4704,Central Queensland,8.0,8.0,27245.0,1.0,0.00029363185905670764,308,Central Queensland,Rest of Qld,Queensland
4705,Central Queensland,24.0,39.0,27245.0,0.6153846153846154,0.0008808955771701229,308,Central Queensland,Rest of Qld,Queensland
4705,Mackay - Isaac - Whitsunday,15.0,39.0,21339.0,0.38461538461538464,0.0007029382820188388,312,Mackay - Isaac - Whitsunday,Rest of Qld,Queensland
4706,Central Queensland,3.0,3.0,27245.0,1.0,0.00011011194714626537,308,Central Queensland,Rest of Qld,Queensland
4707,Mackay - Isaac - Whitsunday,26.0,26.0,21339.0,1.0,0.0012184263554993204,312,Mackay - Isaac - Whitsunday,Rest of Qld,Queensland
4709,Central Queensland,232.0,232.0,27245.0,1.0,0.008515323912644522,308,Central Queensland,Rest of Qld,Queensland
4710,Central Queensland,556.0,556.0,27245.0,1.0,0.02040741420444118,308,Central Queensland,Rest of Qld,Queensland
4711,Central Queensland,41.0,41.0,27245.0,1.0,0.0015048632776656268,308,Central Queensland,Rest of Qld,Queensland
4712,Central Queensland,33.0,33.0,27245.0,1.0,0.0012112314186089191,308,Central Queensland,Rest of Qld,Queensland
4713,Central Queensland,271.0,271.0,27245.0,1.0,0.009946779225545972,308,Central Queensland,Rest of Qld,Queensland
4714,Central Queensland,259.0,259.0,27245.0,1.0,0.00950633143696091,308,Central Queensland,Rest of Qld,Queensland
4715,Central Queensland,891.0,891.0,27245.0,1.0,0.03270324830244081,308,Central Queensland,Rest of Qld,Queensland
