Postcode,LGA,Rented Households,Postcode Totals,LGA Totals,Postcode Fraction,LGA Fraction
3886,East Gippsland,19.0,19.0,3976.0,1.0,0.004778672032193159
3887,East Gippsland,10.0,10.0,3976.0,1.0,0.0025150905432595573
3888,East Gippsland,297.0,297.0,3976.0,1.0,0.07469818913480886
3889,East Gippsland,4.0,4.0,3976.0,1.0,0.001006036217303823
3890,East Gippsland,39.0,39.0,3976.0,1.0,0.009808853118712274
3892,East Gippsland,94.0,94.0,3976.0,1.0,0.023641851106639838
3895,East Gippsland,10.0,10.0,3976.0,1.0,0.0025150905432595573
3896,East Gippsland,22.0,22.0,3976.0,1.0,0.005533199195171026
3898,Alpine,22.0,51.0,1081.0,0.43137254901960786,0.020351526364477335
3898,East Gippsland,29.0,51.0,3976.0,0.5686274509803921,0.007293762575452716
3900,East Gippsland,8.0,8.0,3976.0,1.0,0.002012072434607646
3902,East Gippsland,9.0,9.0,3976.0,1.0,0.0022635814889336017
3903,East Gippsland,42.0,42.0,3976.0,1.0,0.01056338028169014
3904,East Gippsland,121.0,121.0,3976.0,1.0,0.030432595573440645
3909,East Gippsland,833.0,833.0,3976.0,1.0,0.20950704225352113
3910,Frankston,1524.0,1524.0,14984.0,1.0,0.101708489054992
3911,Frankston,16.0,165.0,14984.0,0.09696969696969697,0.0010678056593699946
3911,Mornington Peninsula,149.0,165.0,12242.0,0.9030303030303031,0.012171213853945434
3912,Casey,122.0,822.0,26434.0,0.14841849148418493,0.004615268215177423
3912,Mornington Peninsula,700.0,822.0,12242.0,0.851581508515815,0.05718019931383761
3913,Mornington Peninsula,167.0,167.0,12242.0,1.0,0.013641561836301257
3915,Mornington Peninsula,1315.0,1315.0,12242.0,1.0,0.10741708871099494
3916,Mornington Peninsula,55.0,55.0,12242.0,1.0,0.004492729946087241
3918,Mornington Peninsula,196.0,196.0,12242.0,1.0,0.01601045580787453
3919,Mornington Peninsula,235.0,235.0,12242.0,1.0,0.01919620976964548
3920,Mornington Peninsula,100.0,100.0,12242.0,1.0,0.008168599901976801
3921,Unincorporated Vic,3.0,3.0,136.0,1.0,0.022058823529411766
3922,Bass Coast,1011.0,1011.0,3542.0,1.0,0.2854319593450028
3923,Bass Coast,39.0,39.0,3542.0,1.0,0.01101072840203275
3925,Bass Coast,371.0,371.0,3542.0,1.0,0.10474308300395258
3926,Mornington Peninsula,129.0,129.0,12242.0,1.0,0.010537493873550073
3927,Mornington Peninsula,89.0,89.0,12242.0,1.0,0.007270053912759353
3928,Mornington Peninsula,19.0,19.0,12242.0,1.0,0.0015520339813755923
3929,Mornington Peninsula,53.0,53.0,12242.0,1.0,0.004329357948047704
3930,Mornington Peninsula,536.0,536.0,12242.0,1.0,0.04378369547459565
3931,Mornington Peninsula,2261.0,2261.0,12242.0,1.0,0.18469204378369547
3933,Mornington Peninsula,38.0,38.0,12242.0,1.0,0.0031040679627511846
3934,Mornington Peninsula,864.0,864.0,12242.0,1.0,0.07057670315307957
3936,Mornington Peninsula,1301.0,1301.0,12242.0,1.0,0.10627348472471819
3937,Mornington Peninsula,70.0,70.0,12242.0,1.0,0.0057180199313837604
3938,Mornington Peninsula,205.0,205.0,12242.0,1.0,0.016745629799052444
3939,Mornington Peninsula,1619.0,1619.0,12242.0,1.0,0.13224963241300441
3940,Mornington Peninsula,638.0,638.0,12242.0,1.0,0.05211566737461199
3941,Mornington Peninsula,1188.0,1188.0,12242.0,1.0,0.0970429668354844
3942,Mornington Peninsula,173.0,173.0,12242.0,1.0,0.014131677830419865
3943,Mornington Peninsula,115.0,115.0,12242.0,1.0,0.009393889887273322
3944,Mornington Peninsula,27.0,27.0,12242.0,1.0,0.0022055219735337365
3945,Bass Coast,19.0,42.0,3542.0,0.4523809523809524,0.005364201016374929
3945,South Gippsland,23.0,42.0,1883.0,0.5476190476190477,0.012214551248008496
3946,South Gippsland,15.0,15.0,1883.0,1.0,0.007966011683483803
3950,South Gippsland,389.0,389.0,1883.0,1.0,0.20658523632501327
3951,Bass Coast,6.0,27.0,3542.0,0.2222222222222222,0.0016939582156973462
3951,South Gippsland,21.0,27.0,1883.0,0.7777777777777778,0.011152416356877323
3953,South Gippsland,638.0,638.0,1883.0,1.0,0.33882103027084437
3954,South Gippsland,12.0,12.0,1883.0,1.0,0.006372809346787042
3956,South Gippsland,174.0,174.0,1883.0,1.0,0.09240573552841211
3957,South Gippsland,11.0,11.0,1883.0,1.0,0.005841741901221455
3958,South Gippsland,13.0,13.0,1883.0,1.0,0.006903876792352629
3959,South Gippsland,50.0,50.0,1883.0,1.0,0.026553372278279343
3960,South Gippsland,223.0,223.0,1883.0,1.0,0.11842804036112586
3962,South Gippsland,67.0,67.0,1883.0,1.0,0.03558151885289432
3964,South Gippsland,10.0,10.0,1883.0,1.0,0.0053106744556558685
3965,South Gippsland,8.0,8.0,1883.0,1.0,0.004248539564524694
3966,South Gippsland,20.0,23.0,1883.0,0.8695652173913043,0.010621348911311737
3966,Wellington,3.0,23.0,3709.0,0.13043478260869565,0.0008088433540037746
3967,South Gippsland,5.0,14.0,1883.0,0.35714285714285715,0.0026553372278279343
3967,Wellington,9.0,14.0,3709.0,0.6428571428571429,0.0024265300620113237
3971,Wellington,303.0,303.0,3709.0,1.0,0.08169317875438123
3975,Casey,1001.0,1007.0,26434.0,0.9940417080436942,0.03786789740485738
3975,Greater Dandenong,6.0,1007.0,18263.0,0.005958291956305859,0.00032853309970979575
3976,Casey,2276.0,2276.0,26434.0,1.0,0.0861012332601952
3977,Casey,7896.0,8609.0,26434.0,0.9171796956673249,0.2987062116970568
3977,Frankston,713.0,8609.0,14984.0,0.08282030433267511,0.04758408969567539
3978,Cardinia,11.0,2976.0,9149.0,0.003696236559139785,0.0012023171931358617
3978,Casey,2965.0,2976.0,26434.0,0.9963037634408602,0.11216614965574638
3979,Bass Coast,11.0,11.0,3542.0,1.0,0.003105590062111801
3980,Casey,147.0,147.0,26434.0,1.0,0.005561019898615419
3981,Cardinia,312.0,312.0,9149.0,1.0,0.034102087659853536
3984,Bass Coast,344.0,481.0,3542.0,0.7151767151767152,0.09712027103331451
3984,Cardinia,137.0,481.0,9149.0,0.28482328482328484,0.014974314132692098
3987,Cardinia,6.0,39.0,9149.0,0.15384615384615385,0.0006558093780741065
3987,South Gippsland,33.0,39.0,1883.0,0.8461538461538461,0.017525225703664365
3988,Baw Baw,4.0,38.0,4048.0,0.10526315789473684,0.0009881422924901185
3988,South Gippsland,34.0,38.0,1883.0,0.8947368421052632,0.018056293149229952
3990,Bass Coast,3.0,3.0,3542.0,1.0,0.0008469791078486731
3991,Bass Coast,19.0,19.0,3542.0,1.0,0.005364201016374929
3992,Bass Coast,59.0,59.0,3542.0,1.0,0.016657255787690572
3995,Bass Coast,1160.0,1160.0,3542.0,1.0,0.3274985883681536
3996,Bass Coast,500.0,507.0,3542.0,0.9861932938856016,0.1411631846414455
3996,South Gippsland,7.0,507.0,1883.0,0.013806706114398421,0.0037174721189591076
4000,Brisbane,6032.0,6032.0,179872.0,1.0,0.03353495819249244
4005,Brisbane,4533.0,4533.0,179872.0,1.0,0.02520125422522683
4006,Brisbane,9697.0,9697.0,179872.0,1.0,0.05391055861946273
4007,Brisbane,3373.0,3373.0,179872.0,1.0,0.018752223803593666
4008,Brisbane,39.0,39.0,179872.0,1.0,0.0002168208503824942
4010,Brisbane,1041.0,1041.0,179872.0,1.0,0.0057874488525173455
4011,Brisbane,2473.0,2473.0,179872.0,1.0,0.0137486657178438
4012,Brisbane,4484.0,4484.0,179872.0,1.0,0.02492883828500267
4013,Brisbane,837.0,837.0,179872.0,1.0,0.004653309019747376
4014,Brisbane,1321.0,1321.0,179872.0,1.0,0.007344111368083971
4017,Brisbane,3417.0,3417.0,179872.0,1.0,0.018996842198896993
4018,Brisbane,1944.0,1944.0,179872.0,1.0,0.010807685465219713
4019,Moreton Bay,3363.0,3363.0,53688.0,1.0,0.0626396960214573
4020,Moreton Bay,3754.0,3754.0,53688.0,1.0,0.06992251527343168
4021,Moreton Bay,1307.0,1307.0,53688.0,1.0,0.024344360005960363
4022,Moreton Bay,1046.0,1046.0,53688.0,1.0,0.019482938459246014
4025,Brisbane,37.0,37.0,179872.0,1.0,0.00020570183241416117
4030,Brisbane,4218.0,4218.0,179872.0,1.0,0.023450008895214376
4031,Brisbane,2452.0,2452.0,179872.0,1.0,0.013631916029176303
4032,Brisbane,3997.0,3997.0,179872.0,1.0,0.022221357409713573
4034,Brisbane,5725.0,5725.0,179872.0,1.0,0.03182818893435332
4035,Brisbane,609.0,1494.0,179872.0,0.40763052208835343,0.00338574097135741
4035,Moreton Bay,885.0,1494.0,53688.0,0.5923694779116466,0.01648413053196245
4036,Brisbane,636.0,636.0,179872.0,1.0,0.0035358477139299056
4037,Moreton Bay,255.0,255.0,53688.0,1.0,0.004749664729548502
4051,Brisbane,4629.0,4629.0,179872.0,1.0,0.025734967087706815
4053,Brisbane,5731.0,6422.0,179872.0,0.8924011211460604,0.03186154598825832
4053,Moreton Bay,691.0,6422.0,53688.0,0.10759887885393958,0.012870660110266727
4054,Brisbane,931.0,1445.0,179872.0,0.6442906574394464,0.0051759028642590285
4054,Moreton Bay,514.0,1445.0,53688.0,0.35570934256055364,0.009573834003874236
4055,Brisbane,943.0,1373.0,179872.0,0.6868171886380189,0.005242616972069027
4055,Moreton Bay,430.0,1373.0,53688.0,0.31318281136198106,0.008009238563552377
4059,Brisbane,3135.0,3135.0,179872.0,1.0,0.017429060665362036
4060,Brisbane,1265.0,1265.0,179872.0,1.0,0.007032778864970645
4061,Brisbane,907.0,907.0,179872.0,1.0,0.005042474648639032
4064,Brisbane,2551.0,2551.0,179872.0,1.0,0.014182307418608788
4065,Brisbane,738.0,738.0,179872.0,1.0,0.004102917630314891
4066,Brisbane,4159.0,4159.0,179872.0,1.0,0.023121997865148552
4067,Brisbane,2112.0,2112.0,179872.0,1.0,0.011741682974559686
4068,Brisbane,4289.0,4289.0,179872.0,1.0,0.023844734033090197
4069,Brisbane,1542.0,1542.0,179872.0,1.0,0.008572762853584772
4070,Brisbane,542.0,542.0,179872.0,1.0,0.003013253869418253
4073,Brisbane,514.0,514.0,179872.0,1.0,0.0028575876178615904
4074,Brisbane,1526.0,1526.0,179872.0,1.0,0.008483810709838106
4075,Brisbane,2827.0,2827.0,179872.0,1.0,0.01571673189823875
4076,Brisbane,738.0,738.0,179872.0,1.0,0.004102917630314891
4077,Brisbane,5938.0,5938.0,179872.0,1.0,0.033012364347980785
4078,Brisbane,2797.0,2797.0,179872.0,1.0,0.015549946628713751
4101,Brisbane,9280.0,9280.0,179872.0,1.0,0.05159224337306529
4102,Brisbane,2964.0,2964.0,179872.0,1.0,0.01647838462906956
4103,Brisbane,3275.0,3275.0,179872.0,1.0,0.018207391923145348
4104,Brisbane,1167.0,1167.0,179872.0,1.0,0.006487946984522327
4105,Brisbane,2245.0,2245.0,179872.0,1.0,0.012481097669453834
4106,Brisbane,313.0,313.0,179872.0,1.0,0.0017401263120441202
4107,Brisbane,730.0,730.0,179872.0,1.0,0.004058441558441558
4108,Brisbane,1095.0,1095.0,179872.0,1.0,0.006087662337662338
4109,Brisbane,4093.0,4093.0,179872.0,1.0,0.02275507027219356
4110,Brisbane,2014.0,2014.0,179872.0,1.0,0.011196851094111369
4111,Brisbane,110.0,110.0,179872.0,1.0,0.000611545988258317
4112,Brisbane,627.0,627.0,179872.0,1.0,0.003485812133072407
4113,Brisbane,3583.0,3583.0,179872.0,1.0,0.019919720690268636
4114,Logan,5415.0,5415.0,39267.0,1.0,0.13790205516082207
4115,Brisbane,1622.0,1622.0,179872.0,1.0,0.009017523572318093
4116,Brisbane,2474.0,2474.0,179872.0,1.0,0.013754225226827966
4117,Brisbane,4.0,341.0,179872.0,0.011730205278592375,2.2238035936666074e-05
4117,Logan,337.0,341.0,39267.0,0.9882697947214076,0.008582270099574707
4118,Logan,3123.0,3123.0,39267.0,1.0,0.07953243181297273
4119,Logan,595.0,595.0,39267.0,1.0,0.015152672727735758
4120,Brisbane,2540.0,2540.0,179872.0,1.0,0.014121152819782956
4121,Brisbane,2687.0,2687.0,179872.0,1.0,0.014938400640455434
4122,Brisbane,5951.0,5951.0,179872.0,1.0,0.033084637964774954
4123,Brisbane,486.0,1689.0,179872.0,0.2877442273534636,0.002701921366304928
4123,Logan,1203.0,1689.0,39267.0,0.7122557726465364,0.030636412254564902
4124,Logan,1596.0,1596.0,39267.0,1.0,0.0406448162579265
4125,Logan,1640.0,1640.0,39267.0,1.0,0.04176535003947335
4127,Logan,3120.0,3120.0,39267.0,1.0,0.07945603178241271
4128,Logan,1212.0,1212.0,39267.0,1.0,0.03086561234624494
4129,Logan,656.0,656.0,39267.0,1.0,0.01670614001578934
4130,Logan,407.0,407.0,39267.0,1.0,0.010364937479308325
4131,Logan,2102.0,2102.0,39267.0,1.0,0.05353095474571523
4132,Logan,3824.0,3824.0,39267.0,1.0,0.09738457228716225
4133,Logan,2970.0,2970.0,39267.0,1.0,0.0756360302544121
4151,Brisbane,3441.0,3441.0,179872.0,1.0,0.01913027041451699
4152,Brisbane,4828.0,4828.0,179872.0,1.0,0.02684130937555595
4153,Brisbane,246.0,246.0,179872.0,1.0,0.0013676392101049635
4154,Brisbane,687.0,687.0,179872.0,1.0,0.003819382672122398
4155,Brisbane,48.0,48.0,179872.0,1.0,0.0002668564312399929
4156,Brisbane,135.0,135.0,179872.0,1.0,0.0007505337128624799
4157,Redland,1780.0,1780.0,13587.0,1.0,0.1310075807757415
4158,Redland,466.0,466.0,13587.0,1.0,0.03429749024803121
4159,Redland,1020.0,1020.0,13587.0,1.0,0.07507175977036873
4160,Redland,1378.0,1378.0,13587.0,1.0,0.10142047545447855
4161,Redland,1282.0,1282.0,13587.0,1.0,0.09435489806432619
4163,Redland,1959.0,1959.0,13587.0,1.0,0.14418193861779643
4164,Redland,1669.0,1669.0,13587.0,1.0,0.12283800691837786
4165,Redland,2780.0,2780.0,13587.0,1.0,0.20460734525649518
4169,Brisbane,4413.0,4413.0,179872.0,1.0,0.024534113147126845
4170,Brisbane,4360.0,4360.0,179872.0,1.0,0.02423945917096602
4171,Brisbane,2384.0,2384.0,179872.0,1.0,0.01325386941825298
4172,Brisbane,690.0,690.0,179872.0,1.0,0.0038360611990748976
4173,Brisbane,854.0,854.0,179872.0,1.0,0.004747820672478207
4174,Brisbane,258.0,258.0,179872.0,1.0,0.0014343533179149617
4178,Brisbane,3552.0,3552.0,179872.0,1.0,0.019747375911759475
4179,Brisbane,1824.0,1824.0,179872.0,1.0,0.01014054438711973
4183,Redland,294.0,294.0,13587.0,1.0,0.021638330757341576
4184,Redland,959.0,959.0,13587.0,1.0,0.07058217413704276
4205,Logan,825.0,825.0,39267.0,1.0,0.021010008404003362
4207,Gold Coast,286.0,9208.0,78653.0,0.03105994787141616,0.0036362249373831893
4207,Logan,8922.0,9208.0,39267.0,0.9689400521285838,0.22721369088547635
4208,Gold Coast,2033.0,2033.0,78653.0,1.0,0.025847710831118965
4209,Gold Coast,10905.0,10905.0,78653.0,1.0,0.13864696832924364
4210,Gold Coast,1510.0,1510.0,78653.0,1.0,0.01919825054352663
4211,Gold Coast,5903.0,5932.0,78653.0,0.9951112609575186,0.07505117414466073
4211,Scenic Rim,29.0,5932.0,3337.0,0.004888739042481456,0.008690440515433023
4212,Gold Coast,2793.0,2793.0,78653.0,1.0,0.035510406468920445
4213,Gold Coast,1681.0,1681.0,78653.0,1.0,0.021372357062031964
4214,Gold Coast,3783.0,3783.0,78653.0,1.0,0.048097338944477645
4215,Gold Coast,12871.0,12871.0,78653.0,1.0,0.16364283625545115
4216,Gold Coast,5305.0,5305.0,78653.0,1.0,0.06744815836649587
4217,Gold Coast,7830.0,7830.0,78653.0,1.0,0.09955119321577054
4218,Gold Coast,5243.0,5243.0,78653.0,1.0,0.0666598858276226
4220,Gold Coast,3809.0,3809.0,78653.0,1.0,0.04842790484787612
4221,Gold Coast,3251.0,3251.0,78653.0,1.0,0.04133345199801661
4223,Gold Coast,1269.0,1269.0,78653.0,1.0,0.016134158900486948
4224,Gold Coast,822.0,822.0,78653.0,1.0,0.010450968176674761
4225,Gold Coast,1716.0,1716.0,78653.0,1.0,0.021817349624299136
4226,Gold Coast,4353.0,4353.0,78653.0,1.0,0.05534436067282875
4227,Gold Coast,3144.0,3144.0,78653.0,1.0,0.03997304616479982
4228,Gold Coast,146.0,146.0,78653.0,1.0,0.0018562546883144954
4270,Logan,58.0,132.0,39267.0,0.4393939393939394,0.0014770672574935697
4270,Scenic Rim,74.0,132.0,3337.0,0.5606060606060606,0.022175606832484266
4272,Scenic Rim,441.0,441.0,3337.0,1.0,0.1321546299071022
4275,Scenic Rim,222.0,222.0,3337.0,1.0,0.0665268204974528
4280,Logan,1056.0,1056.0,39267.0,1.0,0.026892810757124304
4285,Logan,206.0,1982.0,39267.0,0.10393541876892028,0.005246135431787506
4285,Scenic Rim,1776.0,1982.0,3337.0,0.8960645812310797,0.5322145639796224
4287,Scenic Rim,53.0,53.0,3337.0,1.0,0.015882529217860354
4300,Ipswich,8532.0,8532.0,30993.0,1.0,0.27528796825089535
4301,Ipswich,5944.0,5944.0,30993.0,1.0,0.19178524182880005
4303,Ipswich,747.0,747.0,30993.0,1.0,0.024102216629561513
4304,Ipswich,2899.0,2899.0,30993.0,1.0,0.09353725034685252
4305,Ipswich,9489.0,9492.0,30993.0,0.9996839443742098,0.306165908430936
4305,Scenic Rim,3.0,9492.0,3337.0,0.0003160556257901391,0.0008990110878034162
4306,Brisbane,208.0,3344.0,179872.0,0.06220095693779904,0.0011563778687066358
4306,Ipswich,2734.0,3344.0,30993.0,0.8175837320574163,0.08821346755719034
4306,Scenic Rim,56.0,3344.0,3337.0,0.01674641148325359,0.01678154030566377
4306,Somerset,346.0,3344.0,1908.0,0.1034688995215311,0.18134171907756813
4307,Scenic Rim,90.0,90.0,3337.0,1.0,0.02697033263410249
4309,Scenic Rim,176.0,176.0,3337.0,1.0,0.05274198381780042
4310,Scenic Rim,396.0,396.0,3337.0,1.0,0.11866946359005094
4311,Lockyer Valley,45.0,799.0,3244.0,0.056320400500625784,0.013871763255240444
4311,Somerset,754.0,799.0,1908.0,0.9436795994993742,0.3951781970649895
4312,Somerset,188.0,188.0,1908.0,1.0,0.09853249475890985
4313,Somerset,192.0,192.0,1908.0,1.0,0.10062893081761007
4314,Somerset,58.0,215.0,1908.0,0.26976744186046514,0.03039832285115304
4314,South Burnett,144.0,215.0,3292.0,0.6697674418604651,0.04374240583232078
4314,Toowoomba,13.0,215.0,20915.0,0.06046511627906977,0.0006215634711929238
4340,Ipswich,584.0,605.0,30993.0,0.9652892561983472,0.018842964540380085
4340,Scenic Rim,21.0,605.0,3337.0,0.03471074380165289,0.006293077614623914
4341,Lockyer Valley,1196.0,1196.0,3244.0,1.0,0.3686806411837238
4342,Lockyer Valley,217.0,220.0,3244.0,0.9863636363636363,0.06689272503082615
4342,Somerset,3.0,220.0,1908.0,0.013636363636363636,0.0015723270440251573
4343,Lockyer Valley,1379.0,1379.0,3244.0,1.0,0.4250924784217016
4344,Lockyer Valley,187.0,187.0,3244.0,1.0,0.057644882860665846
4346,Ipswich,64.0,64.0,30993.0,1.0,0.002064982415384119
4347,Lockyer Valley,79.0,79.0,3244.0,1.0,0.02435265104808878
4350,Toowoomba,16860.0,16860.0,20915.0,1.0,0.806120009562515
4352,Goondiwindi,3.0,1445.0,1213.0,0.0020761245674740486,0.00247320692497939
4352,Lockyer Valley,141.0,1445.0,3244.0,0.09757785467128027,0.04346485819975339
4352,Southern Downs,29.0,1445.0,3609.0,0.020069204152249134,0.008035466888334718
4352,Toowoomba,1272.0,1445.0,20915.0,0.8802768166089966,0.06081759502749223
4353,Toowoomba,14.0,14.0,20915.0,1.0,0.0006693760459000717
4354,Toowoomba,78.0,78.0,20915.0,1.0,0.0037293808271575426
4355,Toowoomba,235.0,235.0,20915.0,1.0,0.011235955056179775
4356,Toowoomba,421.0,421.0,20915.0,1.0,0.0201290939517093
4357,Toowoomba,248.0,248.0,20915.0,1.0,0.011857518527372699
4358,Toowoomba,314.0,314.0,20915.0,1.0,0.015013148458044466
4359,Toowoomba,53.0,53.0,20915.0,1.0,0.0025340664594788427
4360,Toowoomba,35.0,35.0,20915.0,1.0,0.0016734401147501792
4361,Southern Downs,6.0,224.0,3609.0,0.026785714285714284,0.0016625103906899418
4361,Toowoomba,218.0,224.0,20915.0,0.9732142857142857,0.010423141286158259
4362,Southern Downs,152.0,152.0,3609.0,1.0,0.042116929897478526
4363,Toowoomba,44.0,44.0,20915.0,1.0,0.0021037532871145113
4364,Toowoomba,18.0,18.0,20915.0,1.0,0.0008606263447286637
4365,Southern Downs,30.0,35.0,3609.0,0.8571428571428571,0.00831255195344971
4365,Toowoomba,5.0,35.0,20915.0,0.14285714285714285,0.0002390628735357399
4370,Southern Downs,2174.0,2174.0,3609.0,1.0,0.6023829315599889
4371,Southern Downs,30.0,30.0,3609.0,1.0,0.00831255195344971
4373,Southern Downs,102.0,102.0,3609.0,1.0,0.02826267664172901
4374,Southern Downs,32.0,32.0,3609.0,1.0,0.00886672208367969
4375,Southern Downs,19.0,19.0,3609.0,1.0,0.005264616237184816
4376,Southern Downs,29.0,29.0,3609.0,1.0,0.008035466888334718
4377,Southern Downs,28.0,35.0,3609.0,0.8,0.0077583818232197285
4377,Tenterfield,7.0,35.0,546.0,0.2,0.01282051282051282
4378,Southern Downs,40.0,40.0,3609.0,1.0,0.011083402604599613
4380,Southern Downs,822.0,825.0,3609.0,0.9963636363636363,0.22776392352452202
4380,Tenterfield,3.0,825.0,546.0,0.0036363636363636364,0.005494505494505495
4381,Southern Downs,46.0,46.0,3609.0,1.0,0.012745912995289554
4382,Southern Downs,26.0,26.0,3609.0,1.0,0.0072042116929897475
4383,Southern Downs,44.0,62.0,3609.0,0.7096774193548387,0.012191742865059573
4383,Tenterfield,18.0,62.0,546.0,0.2903225806451613,0.03296703296703297
4384,Goondiwindi,3.0,3.0,1213.0,1.0,0.00247320692497939
4385,Goondiwindi,121.0,121.0,1213.0,1.0,0.09975267930750206
4387,Goondiwindi,157.0,157.0,1213.0,1.0,0.12943116240725475
4388,Goondiwindi,39.0,39.0,1213.0,1.0,0.03215169002473207
4390,Goondiwindi,845.0,845.0,1213.0,1.0,0.6966199505358615
4400,Toowoomba,120.0,120.0,20915.0,1.0,0.005737508964857758
4401,Toowoomba,679.0,679.0,20915.0,1.0,0.03246473822615348
4402,Toowoomba,10.0,10.0,20915.0,1.0,0.0004781257470714798
4403,Toowoomba,64.0,64.0,20915.0,1.0,0.003060004781257471
4404,Toowoomba,39.0,39.0,20915.0,1.0,0.0018646904135787713
4405,South Burnett,6.0,1765.0,3292.0,0.0033994334277620396,0.0018226002430133657
4405,Toowoomba,3.0,1765.0,20915.0,0.0016997167138810198,0.00014343772412144393
4405,Western Downs,1756.0,1765.0,4080.0,0.9949008498583569,0.4303921568627451
4406,Western Downs,122.0,122.0,4080.0,1.0,0.029901960784313727
4407,Toowoomba,48.0,48.0,20915.0,1.0,0.002295003585943103
4408,Western Downs,43.0,43.0,4080.0,1.0,0.01053921568627451
4410,Western Downs,102.0,102.0,4080.0,1.0,0.025
4411,Western Downs,19.0,19.0,4080.0,1.0,0.004656862745098039
4412,Western Downs,16.0,16.0,4080.0,1.0,0.00392156862745098
4413,Western Downs,1200.0,1200.0,4080.0,1.0,0.29411764705882354
4415,Western Downs,371.0,371.0,4080.0,1.0,0.0909313725490196
4416,Western Downs,36.0,36.0,4080.0,1.0,0.008823529411764706
4417,Maranoa,87.0,87.0,1664.0,1.0,0.05228365384615385
4418,Western Downs,10.0,10.0,4080.0,1.0,0.0024509803921568627
4419,Western Downs,146.0,146.0,4080.0,1.0,0.035784313725490194
4420,Banana,95.0,95.0,1646.0,1.0,0.057715674362089915
4421,Western Downs,202.0,202.0,4080.0,1.0,0.049509803921568625
4422,Western Downs,27.0,27.0,4080.0,1.0,0.006617647058823529
4423,Maranoa,4.0,12.0,1664.0,0.3333333333333333,0.002403846153846154
4423,Western Downs,8.0,12.0,4080.0,0.6666666666666666,0.00196078431372549
4424,Western Downs,10.0,10.0,4080.0,1.0,0.0024509803921568627
4425,Western Downs,9.0,9.0,4080.0,1.0,0.0022058823529411764
4426,Maranoa,7.0,7.0,1664.0,1.0,0.004206730769230769
4427,Maranoa,27.0,27.0,1664.0,1.0,0.01622596153846154
4428,Maranoa,49.0,52.0,1664.0,0.9423076923076923,0.029447115384615384
4428,Western Downs,3.0,52.0,4080.0,0.057692307692307696,0.0007352941176470588
4454,Banana,3.0,71.0,1646.0,0.04225352112676056,0.0018226002430133657
4454,Maranoa,68.0,71.0,1664.0,0.9577464788732394,0.040865384615384616
4455,Maranoa,1293.0,1293.0,1664.0,1.0,0.7770432692307693
4465,Maranoa,111.0,111.0,1664.0,1.0,0.06670673076923077
4467,Maranoa,9.0,9.0,1664.0,1.0,0.005408653846153846
4468,Murweh,12.0,12.0,491.0,1.0,0.024439918533604887
4470,Murweh,445.0,445.0,491.0,1.0,0.9063136456211812
4472,Blackall Tambo,163.0,163.0,228.0,1.0,0.7149122807017544
4474,Quilpie,8.0,8.0,97.0,1.0,0.08247422680412371
4477,Murweh,34.0,34.0,491.0,1.0,0.06924643584521385
4478,Blackall Tambo,65.0,65.0,228.0,1.0,0.2850877192982456
4480,Quilpie,89.0,89.0,97.0,1.0,0.9175257731958762
4481,Barcoo,23.0,23.0,48.0,1.0,0.4791666666666667
4482,Diamantina,40.0,40.0,80.0,1.0,0.5
4486,Balonne,78.0,78.0,587.0,1.0,0.13287904599659284
4487,Balonne,464.0,467.0,587.0,0.9935760171306209,0.7904599659284497
4487,Maranoa,3.0,467.0,1664.0,0.006423982869379015,0.0018028846153846155
4488,Balonne,18.0,24.0,587.0,0.75,0.030664395229982964
4488,Maranoa,6.0,24.0,1664.0,0.25,0.003605769230769231
4489,Paroo,4.0,4.0,264.0,1.0,0.015151515151515152
4490,Paroo,248.0,248.0,264.0,1.0,0.9393939393939394
4491,Paroo,12.0,12.0,264.0,1.0,0.045454545454545456
4492,Bulloo,65.0,65.0,65.0,1.0,1.0
4494,Goondiwindi,12.0,12.0,1213.0,1.0,0.00989282769991756
4496,Goondiwindi,13.0,13.0,1213.0,1.0,0.010717230008244023
4497,Balonne,21.0,26.0,587.0,0.8076923076923077,0.03577512776831346
4497,Goondiwindi,5.0,26.0,1213.0,0.19230769230769232,0.004122011541632316
4498,Goondiwindi,15.0,15.0,1213.0,1.0,0.01236603462489695
4500,Moreton Bay,4505.0,4505.0,53688.0,1.0,0.08391074355535688
4501,Moreton Bay,950.0,950.0,53688.0,1.0,0.01769482938459246
4502,Moreton Bay,946.0,946.0,53688.0,1.0,0.017620324839815227
4503,Moreton Bay,8044.0,8044.0,53688.0,1.0,0.14982863954701237
4504,Moreton Bay,1544.0,1544.0,53688.0,1.0,0.028758754284011326
4505,Moreton Bay,2386.0,2386.0,53688.0,1.0,0.04444196095961854
4506,Moreton Bay,3802.0,3802.0,53688.0,1.0,0.07081656981075846
4507,Moreton Bay,2221.0,2221.0,53688.0,1.0,0.04136864848755774
4508,Moreton Bay,2773.0,2773.0,53688.0,1.0,0.051650275666815675
4509,Moreton Bay,5055.0,5055.0,53688.0,1.0,0.0941551184622262
4510,Moreton Bay,7353.0,7353.0,53688.0,1.0,0.13695797943674565
4511,Moreton Bay,782.0,782.0,53688.0,1.0,0.014565638503948741
4512,Moreton Bay,128.0,128.0,53688.0,1.0,0.0023841454328714052
4514,Moreton Bay,342.0,362.0,53688.0,0.9447513812154696,0.006370138578453285
4514,Somerset,20.0,362.0,1908.0,0.055248618784530384,0.010482180293501049
