,Postcode,SED,Rented Households,Postcode Totals,SED Totals,Postcode Fraction,SED Fraction
1686,3646,Shepparton (Northern Victoria),21.0,30.0,7557.0,0.7,0.00277888050813815
1687,3647,Shepparton (Northern Victoria),5.0,5.0,7557.0,1.0,0.000661638216223369
1539,3649,Ovens Valley (Northern Victoria),24.0,24.0,5618.0,1.0,0.004271982912068352
1034,3658,Eildon (Northern Victoria),8.0,362.0,3286.0,0.022099447513812154,0.002434570906877663
1107,3658,Euroa (Northern Victoria),354.0,362.0,5174.0,0.9779005524861878,0.06841901816776189
1108,3659,Euroa (Northern Victoria),32.0,32.0,5174.0,1.0,0.006184770003865481
1035,3660,Eildon (Northern Victoria),6.0,925.0,3286.0,0.006486486486486486,0.0018259281801582471
1109,3660,Euroa (Northern Victoria),919.0,925.0,5174.0,0.9935135135135135,0.17761886354851178
1110,3662,Euroa (Northern Victoria),233.0,233.0,5174.0,1.0,0.045032856590645536
1111,3663,Euroa (Northern Victoria),12.0,12.0,5174.0,1.0,0.0023192887514495554
1112,3664,Euroa (Northern Victoria),75.0,75.0,5174.0,1.0,0.014495554696559722
1113,3665,Euroa (Northern Victoria),7.0,7.0,5174.0,1.0,0.001352918438345574
1114,3666,Euroa (Northern Victoria),410.0,410.0,5174.0,1.0,0.07924236567452649
1115,3669,Euroa (Northern Victoria),85.0,85.0,5174.0,1.0,0.016428295322767683
1116,3670,Euroa (Northern Victoria),27.0,27.0,5174.0,1.0,0.0052183996907614995
1117,3672,Euroa (Northern Victoria),1221.0,1221.0,5174.0,1.0,0.23598763045999227
1118,3673,Euroa (Northern Victoria),63.0,63.0,5174.0,1.0,0.012176265945110166
1119,3675,Euroa (Northern Victoria),7.0,53.0,5174.0,0.1320754716981132,0.001352918438345574
1540,3675,Ovens Valley (Northern Victoria),46.0,53.0,5618.0,0.8679245283018868,0.008187967248131008
1541,3677,Ovens Valley (Northern Victoria),2297.0,2297.0,5618.0,1.0,0.4088643645425418
1542,3678,Ovens Valley (Northern Victoria),203.0,203.0,5618.0,1.0,0.03613385546457814
916,3682,Benambra (Northern Victoria),4.0,18.0,6791.0,0.2222222222222222,0.0005890148726255338
1543,3682,Ovens Valley (Northern Victoria),14.0,18.0,5618.0,0.7777777777777778,0.002491990032039872
917,3683,Benambra (Northern Victoria),91.0,91.0,6791.0,1.0,0.013400088352230893
918,3685,Benambra (Northern Victoria),220.0,223.0,6791.0,0.9865470852017937,0.03239581799440436
1544,3685,Ovens Valley (Northern Victoria),3.0,223.0,5618.0,0.013452914798206279,0.000533997864008544
919,3687,Benambra (Northern Victoria),67.0,67.0,6791.0,1.0,0.00986599911647769
920,3688,Benambra (Northern Victoria),43.0,43.0,6791.0,1.0,0.006331909880724488
921,3690,Benambra (Northern Victoria),4961.0,4961.0,6791.0,1.0,0.7305256957738183
15,3691,Albury,7.0,612.0,9635.0,0.011437908496732025,0.0007265179034769071
930,3691,Benambra (Northern Victoria),575.0,612.0,6791.0,0.9395424836601307,0.08467088793992049
1564,3691,Ovens Valley (Northern Victoria),30.0,612.0,5618.0,0.049019607843137254,0.00533997864008544
922,3695,Benambra (Northern Victoria),14.0,14.0,6791.0,1.0,0.002061552054189368
1545,3697,Ovens Valley (Northern Victoria),20.0,20.0,5618.0,1.0,0.00355998576005696
1546,3698,Ovens Valley (Northern Victoria),68.0,68.0,5618.0,1.0,0.012103951584193664
1547,3699,Ovens Valley (Northern Victoria),151.0,151.0,5618.0,1.0,0.026877892488430047
923,3700,Benambra (Northern Victoria),103.0,103.0,6791.0,1.0,0.015167132970107496
924,3701,Benambra (Northern Victoria),41.0,41.0,6791.0,1.0,0.006037402444411722
925,3705,Benambra (Northern Victoria),4.0,4.0,6791.0,1.0,0.0005890148726255338
16,3707,Albury,3.0,145.0,9635.0,0.020689655172413793,0.00031136481577581735
931,3707,Benambra (Northern Victoria),142.0,145.0,6791.0,0.9793103448275862,0.02091002797820645
926,3708,Benambra (Northern Victoria),7.0,7.0,6791.0,1.0,0.001030776027094684
927,3709,Benambra (Northern Victoria),17.0,17.0,6791.0,1.0,0.0025033132086585185
1036,3711,Eildon (Northern Victoria),27.0,27.0,3286.0,1.0,0.008216676810712111
1037,3712,Eildon (Northern Victoria),29.0,29.0,3286.0,1.0,0.008825319537431528
1038,3713,Eildon (Northern Victoria),114.0,114.0,3286.0,1.0,0.03469263542300669
1039,3714,Eildon (Northern Victoria),299.0,299.0,3286.0,1.0,0.09099208764455265
1040,3715,Eildon (Northern Victoria),12.0,12.0,3286.0,1.0,0.0036518563603164943
1041,3717,Eildon (Northern Victoria),197.0,197.0,3286.0,1.0,0.05995130858186245
1042,3718,Eildon (Northern Victoria),3.0,3.0,3286.0,1.0,0.0009129640900791236
1043,3719,Eildon (Northern Victoria),13.0,13.0,3286.0,1.0,0.003956177723676202
1044,3720,Eildon (Northern Victoria),25.0,25.0,3286.0,1.0,0.007608034083992696
1045,3722,Eildon (Northern Victoria),480.0,480.0,3286.0,1.0,0.14607425441265978
1046,3723,Eildon (Northern Victoria),180.0,180.0,3286.0,1.0,0.054777845404747415
1120,3725,Euroa (Northern Victoria),19.0,19.0,5174.0,1.0,0.0036722071897951295
1121,3726,Euroa (Northern Victoria),15.0,15.0,5174.0,1.0,0.0028991109393119445
1548,3727,Ovens Valley (Northern Victoria),6.0,6.0,5618.0,1.0,0.001067995728017088
1549,3728,Ovens Valley (Northern Victoria),32.0,32.0,5618.0,1.0,0.005695977216091136
1550,3730,Ovens Valley (Northern Victoria),867.0,867.0,5618.0,1.0,0.1543253826984692
1551,3732,Ovens Valley (Northern Victoria),33.0,33.0,5618.0,1.0,0.005873976504093984
1552,3733,Ovens Valley (Northern Victoria),22.0,22.0,5618.0,1.0,0.003915984336062656
1553,3735,Ovens Valley (Northern Victoria),42.0,42.0,5618.0,1.0,0.007475970096119616
1554,3737,Ovens Valley (Northern Victoria),380.0,380.0,5618.0,1.0,0.06763972944108224
1555,3738,Ovens Valley (Northern Victoria),11.0,11.0,5618.0,1.0,0.001957992168031328
1556,3739,Ovens Valley (Northern Victoria),12.0,12.0,5618.0,1.0,0.002135991456034176
1557,3740,Ovens Valley (Northern Victoria),82.0,82.0,5618.0,1.0,0.014595941616233536
1558,3741,Ovens Valley (Northern Victoria),370.0,370.0,5618.0,1.0,0.06585973656105376
1559,3744,Ovens Valley (Northern Victoria),22.0,22.0,5618.0,1.0,0.003915984336062656
1560,3746,Ovens Valley (Northern Victoria),17.0,17.0,5618.0,1.0,0.003025987896048416
928,3747,Benambra (Northern Victoria),373.0,376.0,6791.0,0.9920212765957447,0.05492563687233103
1561,3747,Ovens Valley (Northern Victoria),3.0,376.0,5618.0,0.007978723404255319,0.000533997864008544
929,3749,Benambra (Northern Victoria),129.0,129.0,6791.0,1.0,0.018995729642173467
1390,3750,Mill Park (North-Eastern Metropolitan),540.0,1710.0,5232.0,0.3157894736842105,0.10321100917431193
1738,3750,Thomastown (Northern Metropolitan),1170.0,1710.0,7148.0,0.6842105263157895,0.16368214885282598
1766,3751,Yan Yean (Northern Victoria),10.0,10.0,5072.0,1.0,0.001971608832807571
1391,3752,Mill Park (North-Eastern Metropolitan),1484.0,1671.0,5232.0,0.8880909634949132,0.28363914373088683
1767,3752,Yan Yean (Northern Victoria),187.0,1671.0,5072.0,0.11190903650508677,0.03686908517350158
1242,3753,Kalkallo (Northern Metropolitan),233.0,241.0,7185.0,0.966804979253112,0.03242867084203201
1768,3753,Yan Yean (Northern Victoria),8.0,241.0,5072.0,0.03319502074688797,0.0015772870662460567
1769,3754,Yan Yean (Northern Victoria),3939.0,3939.0,5072.0,1.0,0.7766167192429022
1770,3755,Yan Yean (Northern Victoria),7.0,7.0,5072.0,1.0,0.0013801261829652998
1243,3756,Kalkallo (Northern Metropolitan),756.0,1060.0,7185.0,0.7132075471698113,0.10521920668058456
1340,3756,Macedon (Northern Victoria),6.0,1060.0,3185.0,0.005660377358490566,0.0018838304552590266
1771,3756,Yan Yean (Northern Victoria),298.0,1060.0,5072.0,0.2811320754716981,0.05875394321766562
1047,3757,Eildon (Northern Victoria),27.0,431.0,3286.0,0.06264501160092807,0.008216676810712111
1772,3757,Yan Yean (Northern Victoria),404.0,431.0,5072.0,0.9373549883990719,0.07965299684542587
1122,3758,Euroa (Northern Victoria),4.0,44.0,5174.0,0.09090909090909091,0.0007730962504831851
1773,3758,Yan Yean (Northern Victoria),40.0,44.0,5072.0,0.9090909090909091,0.007886435331230283
1048,3759,Eildon (Northern Victoria),18.0,18.0,3286.0,1.0,0.005477784540474742
1049,3760,Eildon (Northern Victoria),4.0,4.0,3286.0,1.0,0.0012172854534388314
1050,3761,Eildon (Northern Victoria),20.0,20.0,3286.0,1.0,0.006086427267194157
1123,3762,Euroa (Northern Victoria),7.0,7.0,5174.0,1.0,0.001352918438345574
1051,3763,Eildon (Northern Victoria),34.0,34.0,3286.0,1.0,0.010346926354230066
1124,3764,Euroa (Northern Victoria),712.0,712.0,5174.0,1.0,0.13761113258600696
1129,3765,Evelyn (Eastern Victoria),197.0,201.0,3462.0,0.9800995024875622,0.05690352397458117
1400,3765,Monbulk (Eastern Victoria),4.0,201.0,2558.0,0.01990049751243781,0.001563721657544957
1130,3766,Evelyn (Eastern Victoria),3.0,26.0,3462.0,0.11538461538461539,0.0008665511265164644
1401,3766,Monbulk (Eastern Victoria),23.0,26.0,2558.0,0.8846153846153846,0.008991399530883503
1402,3767,Monbulk (Eastern Victoria),42.0,42.0,2558.0,1.0,0.01641907740422205
1131,3770,Evelyn (Eastern Victoria),138.0,138.0,3462.0,1.0,0.03986135181975736
1052,3775,Eildon (Northern Victoria),158.0,158.0,3286.0,1.0,0.04808277541083384
1053,3777,Eildon (Northern Victoria),630.0,630.0,3286.0,1.0,0.19172245891661593
1054,3778,Eildon (Northern Victoria),5.0,5.0,3286.0,1.0,0.0015216068167985392
1055,3779,Eildon (Northern Victoria),49.0,49.0,3286.0,1.0,0.014911746804625686
1403,3781,Monbulk (Eastern Victoria),110.0,110.0,2558.0,1.0,0.04300234558248632
1404,3782,Monbulk (Eastern Victoria),209.0,209.0,2558.0,1.0,0.081704456606724
1405,3783,Monbulk (Eastern Victoria),92.0,96.0,2558.0,0.9583333333333334,0.03596559812353401
1471,3783,Narracan (Eastern Victoria),4.0,96.0,4446.0,0.041666666666666664,0.000899685110211426
1406,3786,Monbulk (Eastern Victoria),37.0,37.0,2558.0,1.0,0.014464425332290852
1407,3787,Monbulk (Eastern Victoria),36.0,36.0,2558.0,1.0,0.014073494917904612
1408,3788,Monbulk (Eastern Victoria),76.0,76.0,2558.0,1.0,0.029710711493354185
1409,3789,Monbulk (Eastern Victoria),9.0,9.0,2558.0,1.0,0.003518373729476153
1410,3791,Monbulk (Eastern Victoria),46.0,46.0,2558.0,1.0,0.017982799061767005
1411,3792,Monbulk (Eastern Victoria),25.0,25.0,2558.0,1.0,0.009773260359655981
1412,3793,Monbulk (Eastern Victoria),188.0,188.0,2558.0,1.0,0.07349491790461297
1132,3795,Evelyn (Eastern Victoria),7.0,45.0,3462.0,0.15555555555555556,0.002021952628538417
1413,3795,Monbulk (Eastern Victoria),38.0,45.0,2558.0,0.8444444444444444,0.014855355746677092
1133,3796,Evelyn (Eastern Victoria),313.0,313.0,3462.0,1.0,0.09041016753321779
1056,3797,Eildon (Northern Victoria),212.0,212.0,3286.0,1.0,0.06451612903225806
1057,3799,Eildon (Northern Victoria),310.0,310.0,3286.0,1.0,0.09433962264150944
1491,3802,Narre Warren North (South-Eastern Metropolitan),1501.0,1501.0,5590.0,1.0,0.26851520572450804
1492,3803,Narre Warren North (South-Eastern Metropolitan),920.0,920.0,5590.0,1.0,0.16457960644007155
1414,3804,Monbulk (Eastern Victoria),10.0,103.0,2558.0,0.0970873786407767,0.003909304143862392
1493,3804,Narre Warren North (South-Eastern Metropolitan),93.0,103.0,5590.0,0.9029126213592233,0.01663685152057245
1494,3805,Narre Warren North (South-Eastern Metropolitan),2625.0,4077.0,5590.0,0.6438557763061075,0.46958855098389984
1496,3805,Narre Warren South (South-Eastern Metropolitan),1452.0,4077.0,6126.0,0.3561442236938926,0.23702252693437806
960,3806,Berwick (South-Eastern Metropolitan),3261.0,3705.0,5159.0,0.8801619433198381,0.6320992440395425
1495,3806,Narre Warren North (South-Eastern Metropolitan),444.0,3705.0,5590.0,0.11983805668016194,0.07942754919499105
961,3807,Berwick (South-Eastern Metropolitan),405.0,405.0,5159.0,1.0,0.07850358596627253
962,3808,Berwick (South-Eastern Metropolitan),25.0,41.0,5159.0,0.6097560975609756,0.004845900368288428
1565,3808,Pakenham (Eastern Victoria),16.0,41.0,7523.0,0.3902439024390244,0.002126811112588063
1566,3809,Pakenham (Eastern Victoria),1755.0,1755.0,7523.0,1.0,0.23328459391200318
1567,3810,Pakenham (Eastern Victoria),5742.0,5742.0,7523.0,1.0,0.7632593380300412
1472,3812,Narracan (Eastern Victoria),109.0,109.0,4446.0,1.0,0.024516419253261357
1473,3813,Narracan (Eastern Victoria),44.0,44.0,4446.0,1.0,0.009896536212325686
1474,3814,Narracan (Eastern Victoria),102.0,102.0,4446.0,1.0,0.022941970310391364
1475,3815,Narracan (Eastern Victoria),130.0,130.0,4446.0,1.0,0.029239766081871343
1476,3816,Narracan (Eastern Victoria),222.0,222.0,4446.0,1.0,0.04993252361673414
1477,3818,Narracan (Eastern Victoria),1306.0,1306.0,4446.0,1.0,0.2937471884840306
1478,3820,Narracan (Eastern Victoria),1706.0,1706.0,4446.0,1.0,0.3837156995051732
1479,3821,Narracan (Eastern Victoria),80.0,80.0,4446.0,1.0,0.01799370220422852
1480,3822,Narracan (Eastern Victoria),27.0,27.0,4446.0,1.0,0.006072874493927126
1481,3823,Narracan (Eastern Victoria),114.0,114.0,4446.0,1.0,0.02564102564102564
1482,3824,Narracan (Eastern Victoria),386.0,386.0,4446.0,1.0,0.08681961313540261
1426,3825,Morwell (Eastern Victoria),2229.0,2314.0,7782.0,0.9632670700086431,0.2864302235929067
1483,3825,Narracan (Eastern Victoria),85.0,2314.0,4446.0,0.03673292999135696,0.019118308591992803
1484,3831,Narracan (Eastern Victoria),81.0,81.0,4446.0,1.0,0.018218623481781375
1485,3832,Narracan (Eastern Victoria),9.0,9.0,4446.0,1.0,0.0020242914979757085
1486,3833,Narracan (Eastern Victoria),12.0,12.0,4446.0,1.0,0.002699055330634278
1487,3835,Narracan (Eastern Victoria),22.0,22.0,4446.0,1.0,0.004948268106162843
1174,3840,Gippsland South (Eastern Victoria),11.0,2037.0,4794.0,0.005400098183603338,0.00229453483521068
1427,3840,Morwell (Eastern Victoria),2026.0,2037.0,7782.0,0.9945999018163967,0.2603443844769982
1428,3842,Morwell (Eastern Victoria),570.0,570.0,7782.0,1.0,0.07324595219737856
1175,3844,Gippsland South (Eastern Victoria),17.0,2931.0,4794.0,0.005800068236096895,0.0035460992907801418
1429,3844,Morwell (Eastern Victoria),2914.0,2931.0,7782.0,0.9941999317639031,0.3744538679002827
1176,3847,Gippsland South (Eastern Victoria),126.0,126.0,4794.0,1.0,0.026282853566958697
1177,3850,Gippsland South (Eastern Victoria),2034.0,2034.0,4794.0,1.0,0.42428035043804757
1148,3851,Gippsland East (Eastern Victoria),18.0,193.0,4925.0,0.09326424870466321,0.0036548223350253805
1178,3851,Gippsland South (Eastern Victoria),175.0,193.0,4794.0,0.9067357512953368,0.03650396328744264
1179,3854,Gippsland South (Eastern Victoria),4.0,47.0,4794.0,0.0851063829787234,0.0008343763037129745
1430,3854,Morwell (Eastern Victoria),43.0,47.0,7782.0,0.9148936170212766,0.0055255718324338215
1180,3856,Gippsland South (Eastern Victoria),13.0,13.0,4794.0,1.0,0.0027117229870671673
1181,3857,Gippsland South (Eastern Victoria),11.0,11.0,4794.0,1.0,0.00229453483521068
1149,3858,Gippsland East (Eastern Victoria),153.0,185.0,4925.0,0.827027027027027,0.031065989847715737
1182,3858,Gippsland South (Eastern Victoria),32.0,185.0,4794.0,0.17297297297297298,0.006675010429703796
1150,3859,Gippsland East (Eastern Victoria),55.0,55.0,4925.0,1.0,0.01116751269035533
1151,3860,Gippsland East (Eastern Victoria),554.0,554.0,4925.0,1.0,0.11248730964467005
1152,3862,Gippsland East (Eastern Victoria),169.0,169.0,4925.0,1.0,0.03431472081218274
1153,3864,Gippsland East (Eastern Victoria),8.0,8.0,4925.0,1.0,0.0016243654822335025
1154,3865,Gippsland East (Eastern Victoria),26.0,26.0,4925.0,1.0,0.005279187817258883
1183,3869,Gippsland South (Eastern Victoria),79.0,79.0,4794.0,1.0,0.016478931998331246
1184,3870,Gippsland South (Eastern Victoria),49.0,49.0,4794.0,1.0,0.010221109720483939
1185,3871,Gippsland South (Eastern Victoria),134.0,134.0,4794.0,1.0,0.027951606174384646
1186,3873,Gippsland South (Eastern Victoria),9.0,9.0,4794.0,1.0,0.0018773466833541927
1187,3874,Gippsland South (Eastern Victoria),31.0,31.0,4794.0,1.0,0.006466416353775553
1155,3875,Gippsland East (Eastern Victoria),1841.0,1841.0,4925.0,1.0,0.37380710659898475
1156,3878,Gippsland East (Eastern Victoria),59.0,59.0,4925.0,1.0,0.01197969543147208
1157,3880,Gippsland East (Eastern Victoria),384.0,384.0,4925.0,1.0,0.07796954314720812
1158,3882,Gippsland East (Eastern Victoria),34.0,34.0,4925.0,1.0,0.0069035532994923855
1159,3885,Gippsland East (Eastern Victoria),87.0,87.0,4925.0,1.0,0.01766497461928934
1160,3886,Gippsland East (Eastern Victoria),19.0,19.0,4925.0,1.0,0.0038578680203045683
1161,3887,Gippsland East (Eastern Victoria),10.0,10.0,4925.0,1.0,0.0020304568527918783
1162,3888,Gippsland East (Eastern Victoria),297.0,297.0,4925.0,1.0,0.06030456852791878
1163,3889,Gippsland East (Eastern Victoria),4.0,4.0,4925.0,1.0,0.0008121827411167512
1164,3890,Gippsland East (Eastern Victoria),39.0,39.0,4925.0,1.0,0.007918781725888325
1165,3892,Gippsland East (Eastern Victoria),94.0,94.0,4925.0,1.0,0.019086294416243654
1166,3895,Gippsland East (Eastern Victoria),10.0,10.0,4925.0,1.0,0.0020304568527918783
1167,3896,Gippsland East (Eastern Victoria),22.0,22.0,4925.0,1.0,0.004467005076142132
1168,3898,Gippsland East (Eastern Victoria),29.0,51.0,4925.0,0.5686274509803921,0.005888324873096447
1562,3898,Ovens Valley (Northern Victoria),22.0,51.0,5618.0,0.43137254901960786,0.003915984336062656
1169,3900,Gippsland East (Eastern Victoria),8.0,8.0,4925.0,1.0,0.0016243654822335025
1170,3902,Gippsland East (Eastern Victoria),9.0,9.0,4925.0,1.0,0.0018274111675126903
1171,3903,Gippsland East (Eastern Victoria),42.0,42.0,4925.0,1.0,0.008527918781725888
1172,3904,Gippsland East (Eastern Victoria),121.0,121.0,4925.0,1.0,0.024568527918781728
1173,3909,Gippsland East (Eastern Victoria),833.0,833.0,4925.0,1.0,0.16913705583756344
1218,3910,Hastings (Eastern Victoria),1524.0,1524.0,4604.0,1.0,0.3310165073848827
1219,3911,Hastings (Eastern Victoria),166.0,169.0,4604.0,0.9822485207100592,0.036055603822762815
1420,3911,Mornington (Eastern Victoria),3.0,169.0,3698.0,0.01775147928994083,0.0008112493239588967
887,3912,Bass (Eastern Victoria),122.0,822.0,4810.0,0.14841849148418493,0.025363825363825365
1220,3912,Hastings (Eastern Victoria),700.0,822.0,4604.0,0.851581508515815,0.1520417028670721
1221,3913,Hastings (Eastern Victoria),167.0,167.0,4604.0,1.0,0.036272806255430064
1222,3915,Hastings (Eastern Victoria),1303.0,1319.0,4604.0,0.9878695981804397,0.2830147697654214
1421,3915,Mornington (Eastern Victoria),16.0,1319.0,3698.0,0.012130401819560273,0.004326663061114116
1500,3916,Nepean (Eastern Victoria),55.0,55.0,5502.0,1.0,0.009996364958197019
1223,3918,Hastings (Eastern Victoria),196.0,196.0,4604.0,1.0,0.04257167680278019
1224,3919,Hastings (Eastern Victoria),235.0,235.0,4604.0,1.0,0.05104257167680278
1225,3920,Hastings (Eastern Victoria),100.0,100.0,4604.0,1.0,0.021720243266724587
1226,3921,Hastings (Eastern Victoria),3.0,3.0,4604.0,1.0,0.0006516072980017377
888,3922,Bass (Eastern Victoria),1011.0,1011.0,4810.0,1.0,0.2101871101871102
889,3923,Bass (Eastern Victoria),39.0,39.0,4810.0,1.0,0.008108108108108109
890,3925,Bass (Eastern Victoria),371.0,371.0,4810.0,1.0,0.07713097713097714
1227,3926,Hastings (Eastern Victoria),114.0,131.0,4604.0,0.8702290076335878,0.02476107732406603
1501,3926,Nepean (Eastern Victoria),17.0,131.0,5502.0,0.1297709923664122,0.0030897855325336242
1228,3927,Hastings (Eastern Victoria),89.0,89.0,4604.0,1.0,0.019331016507384884
1502,3928,Nepean (Eastern Victoria),19.0,19.0,5502.0,1.0,0.0034532897128316978
1503,3929,Nepean (Eastern Victoria),53.0,53.0,5502.0,1.0,0.009632860777898947
1422,3930,Mornington (Eastern Victoria),536.0,536.0,3698.0,1.0,0.14494321254732287
1423,3931,Mornington (Eastern Victoria),2261.0,2261.0,3698.0,1.0,0.6114115738236885
1229,3933,Hastings (Eastern Victoria),7.0,44.0,4604.0,0.1590909090909091,0.0015204170286707212
1424,3933,Mornington (Eastern Victoria),37.0,44.0,3698.0,0.8409090909090909,0.010005408328826392
1425,3934,Mornington (Eastern Victoria),845.0,867.0,3698.0,0.9746251441753172,0.22850189291508924
1504,3934,Nepean (Eastern Victoria),22.0,867.0,5502.0,0.025374855824682813,0.003998545983278807
1505,3936,Nepean (Eastern Victoria),1301.0,1301.0,5502.0,1.0,0.23645946928389677
1506,3937,Nepean (Eastern Victoria),70.0,70.0,5502.0,1.0,0.01272264631043257
1507,3938,Nepean (Eastern Victoria),205.0,205.0,5502.0,1.0,0.037259178480552525
1508,3939,Nepean (Eastern Victoria),1619.0,1619.0,5502.0,1.0,0.2942566339512904
1509,3940,Nepean (Eastern Victoria),638.0,638.0,5502.0,1.0,0.11595783351508543
1510,3941,Nepean (Eastern Victoria),1188.0,1188.0,5502.0,1.0,0.2159214830970556
1511,3942,Nepean (Eastern Victoria),173.0,173.0,5502.0,1.0,0.03144311159578335
1512,3943,Nepean (Eastern Victoria),115.0,115.0,5502.0,1.0,0.020901490367139224
1513,3944,Nepean (Eastern Victoria),27.0,27.0,5502.0,1.0,0.004907306434023991
891,3945,Bass (Eastern Victoria),19.0,42.0,4810.0,0.4523809523809524,0.00395010395010395
1188,3945,Gippsland South (Eastern Victoria),23.0,42.0,4794.0,0.5476190476190477,0.004797663746349603
1189,3946,Gippsland South (Eastern Victoria),15.0,15.0,4794.0,1.0,0.0031289111389236545
1190,3950,Gippsland South (Eastern Victoria),389.0,389.0,4794.0,1.0,0.08114309553608677
892,3951,Bass (Eastern Victoria),6.0,27.0,4810.0,0.2222222222222222,0.0012474012474012475
1191,3951,Gippsland South (Eastern Victoria),21.0,27.0,4794.0,0.7777777777777778,0.004380475594493116
1192,3953,Gippsland South (Eastern Victoria),638.0,638.0,4794.0,1.0,0.13308302044221945
1193,3954,Gippsland South (Eastern Victoria),12.0,12.0,4794.0,1.0,0.0025031289111389237
1194,3956,Gippsland South (Eastern Victoria),174.0,174.0,4794.0,1.0,0.03629536921151439
1195,3957,Gippsland South (Eastern Victoria),11.0,11.0,4794.0,1.0,0.00229453483521068
1196,3958,Gippsland South (Eastern Victoria),13.0,13.0,4794.0,1.0,0.0027117229870671673
1197,3959,Gippsland South (Eastern Victoria),50.0,50.0,4794.0,1.0,0.010429703796412181
1198,3960,Gippsland South (Eastern Victoria),223.0,223.0,4794.0,1.0,0.04651647893199833
1199,3962,Gippsland South (Eastern Victoria),67.0,67.0,4794.0,1.0,0.013975803087192323
1200,3964,Gippsland South (Eastern Victoria),10.0,10.0,4794.0,1.0,0.0020859407592824365
1201,3965,Gippsland South (Eastern Victoria),8.0,8.0,4794.0,1.0,0.001668752607425949
1202,3966,Gippsland South (Eastern Victoria),22.0,22.0,4794.0,1.0,0.00458906967042136
1203,3967,Gippsland South (Eastern Victoria),16.0,16.0,4794.0,1.0,0.003337505214851898
1204,3971,Gippsland South (Eastern Victoria),303.0,303.0,4794.0,1.0,0.06320400500625782
1001,3975,Carrum (South-Eastern Metropolitan),502.0,1007.0,6586.0,0.4985104270109235,0.07622228970543578
1497,3975,Narre Warren South (South-Eastern Metropolitan),505.0,1007.0,6126.0,0.5014895729890765,0.08243552073130918
1498,3976,Narre Warren South (South-Eastern Metropolitan),2276.0,2276.0,6126.0,1.0,0.3715311785830885
893,3977,Bass (Eastern Victoria),101.0,8609.0,4810.0,0.011731908467882449,0.020997920997921
1002,3977,Carrum (South-Eastern Metropolitan),713.0,8609.0,6586.0,0.08282030433267511,0.10825994533859702
1019,3977,Cranbourne (South-Eastern Metropolitan),5902.0,8609.0,6966.0,0.6855616215588338,0.8472581108240023
1499,3977,Narre Warren South (South-Eastern Metropolitan),1893.0,8609.0,6126.0,0.21988616564060867,0.30901077375122427
894,3978,Bass (Eastern Victoria),446.0,2988.0,4810.0,0.14926372155287818,0.09272349272349273
963,3978,Berwick (South-Eastern Metropolitan),1468.0,2988.0,5159.0,0.49129852744310576,0.2845512696258965
1020,3978,Cranbourne (South-Eastern Metropolitan),1064.0,2988.0,6966.0,0.35609103078982596,0.1527418891759977
1568,3978,Pakenham (Eastern Victoria),10.0,2988.0,7523.0,0.0033467202141900937,0.0013292569453675395
895,3979,Bass (Eastern Victoria),11.0,11.0,4810.0,1.0,0.002286902286902287
896,3980,Bass (Eastern Victoria),149.0,149.0,4810.0,1.0,0.03097713097713098
897,3981,Bass (Eastern Victoria),312.0,315.0,4810.0,0.9904761904761905,0.06486486486486487
1488,3981,Narracan (Eastern Victoria),3.0,315.0,4446.0,0.009523809523809525,0.0006747638326585695
898,3984,Bass (Eastern Victoria),476.0,476.0,4810.0,1.0,0.09896049896049897
899,3987,Bass (Eastern Victoria),6.0,39.0,4810.0,0.15384615384615385,0.0012474012474012475
1205,3987,Gippsland South (Eastern Victoria),33.0,39.0,4794.0,0.8461538461538461,0.00688360450563204
1206,3988,Gippsland South (Eastern Victoria),34.0,38.0,4794.0,0.8947368421052632,0.0070921985815602835
1489,3988,Narracan (Eastern Victoria),4.0,38.0,4446.0,0.10526315789473684,0.000899685110211426
900,3990,Bass (Eastern Victoria),3.0,3.0,4810.0,1.0,0.0006237006237006237
901,3991,Bass (Eastern Victoria),19.0,19.0,4810.0,1.0,0.00395010395010395
902,3992,Bass (Eastern Victoria),59.0,59.0,4810.0,1.0,0.012266112266112267
903,3995,Bass (Eastern Victoria),1160.0,1160.0,4810.0,1.0,0.24116424116424118
904,3996,Bass (Eastern Victoria),500.0,507.0,4810.0,0.9861932938856016,0.10395010395010396
1207,3996,Gippsland South (Eastern Victoria),7.0,507.0,4794.0,0.013806706114398421,0.0014601585314977055
2111,4000,McConnel,6032.0,6032.0,21911.0,1.0,0.2752955136689334
2112,4005,McConnel,4533.0,4533.0,21911.0,1.0,0.20688238784172333
2113,4006,McConnel,9697.0,9697.0,21911.0,1.0,0.4425630961617452
1887,4007,Clayfield,3373.0,3373.0,11868.0,1.0,0.28420963936636334
1888,4008,Clayfield,39.0,39.0,11868.0,1.0,0.0032861476238624874
1889,4010,Clayfield,1041.0,1041.0,11868.0,1.0,0.08771486349848331
1890,4011,Clayfield,2473.0,2473.0,11868.0,1.0,0.20837546343107516
2224,4012,Nudgee,4339.0,4486.0,9213.0,0.9672313865358895,0.4709649408444589
2306,4012,Stafford,147.0,4486.0,9928.0,0.032768613464110564,0.014806607574536664
2225,4013,Nudgee,837.0,837.0,9213.0,1.0,0.09084988603060892
2226,4014,Nudgee,1321.0,1321.0,9213.0,1.0,0.1433843482036253
