SA1,LGA,Rented Households,LGA Totals,SA1 Totals,SA1 Fraction,LGA Fraction
10103101302,Snowy Monaro,51,2354,51,1.0,0.021665250637213255
10103101303,Snowy Monaro,23,2354,23,1.0,0.009770603228547154
10103101304,Snowy Monaro,42,2354,42,1.0,0.01784197111299915
10103101305,Snowy Monaro,18,2354,18,1.0,0.0076465590484282074
10103101306,Snowy Monaro,7,2354,7,1.0,0.002973661852166525
10103101307,Snowy Monaro,18,2354,18,1.0,0.0076465590484282074
10103101308,Snowy Monaro,14,2354,14,1.0,0.00594732370433305
10103101401,Snowy Monaro,30,2354,30,1.0,0.012744265080713678
10103101402,Snowy Monaro,56,2354,56,1.0,0.0237892948173322
10103101403,Snowy Monaro,76,2354,76,1.0,0.03228547153780799
10103101404,Snowy Monaro,91,2354,91,1.0,0.03865760407816483
10103101405,Snowy Monaro,74,2354,74,1.0,0.03143585386576041
10103101406,Snowy Monaro,42,2354,42,1.0,0.01784197111299915
10103101407,Snowy Monaro,43,2354,43,1.0,0.01826677994902294
10103101408,Snowy Monaro,16,2354,16,1.0,0.006796941376380629
10103101409,Snowy Monaro,31,2354,31,1.0,0.013169073916737469
10103101410,Snowy Monaro,67,2354,67,1.0,0.028462192013593884
10103101411,Snowy Monaro,67,2354,67,1.0,0.028462192013593884
10103101412,Snowy Monaro,65,2354,65,1.0,0.027612574341546302
10103101414,Snowy Monaro,9,2354,9,1.0,0.0038232795242141037
10103101415,Snowy Monaro,46,2354,46,1.0,0.01954120645709431
10103101417,Snowy Monaro,4,2354,4,1.0,0.0016992353440951572
10103101419,Snowy Monaro,49,2354,49,1.0,0.020815632965165677
10103101420,Snowy Monaro,6,2354,6,1.0,0.002548853016142736
10103101421,Snowy Monaro,90,2354,90,1.0,0.038232795242141036
10103101502,Snowy Monaro,6,2354,6,1.0,0.002548853016142736
10103101503,Snowy Monaro,19,2354,19,1.0,0.008071367884451997
10103101505,Snowy Monaro,5,2354,5,1.0,0.0021240441801189465
10103101511,Snowy Monaro,34,2354,34,1.0,0.014443500424808835
10103101512,Snowy Monaro,6,2354,6,1.0,0.002548853016142736
10103101515,Snowy Monaro,9,2354,9,1.0,0.0038232795242141037
10103101517,Snowy Monaro,5,2354,5,1.0,0.0021240441801189465
10103101518,Snowy Monaro,7,2354,7,1.0,0.002973661852166525
10103101519,Snowy Monaro,10,2354,10,1.0,0.004248088360237893
10103101520,Snowy Monaro,4,2354,4,1.0,0.0016992353440951572
10103101521,Snowy Monaro,11,2354,11,1.0,0.004672897196261682
10103101523,Snowy Monaro,15,2354,15,1.0,0.006372132540356839
10103101524,Snowy Monaro,22,2354,22,1.0,0.009345794392523364
10103101525,Snowy Monaro,3,2354,3,1.0,0.001274426508071368
10103101526,Snowy Monaro,7,2354,7,1.0,0.002973661852166525
10103101601,Snowy Monaro,6,2354,6,1.0,0.002548853016142736
10103101602,Snowy Monaro,67,2354,67,1.0,0.028462192013593884
10103101603,Snowy Monaro,26,2354,26,1.0,0.011045029736618521
10103101604,Snowy Monaro,28,2354,28,1.0,0.0118946474086661
10103101605,Snowy Monaro,52,2354,52,1.0,0.022090059473237042
10103101606,Snowy Monaro,35,2354,35,1.0,0.014868309260832626
10103101607,Snowy Monaro,15,2354,15,1.0,0.006372132540356839
10103101608,Snowy Monaro,14,2354,14,1.0,0.00594732370433305
10103101611,Snowy Monaro,92,2354,92,1.0,0.03908241291418862
10103101612,Snowy Monaro,9,2354,9,1.0,0.0038232795242141037
10103101614,Snowy Monaro,108,2354,108,1.0,0.045879354290569246
10103101615,Snowy Monaro,63,2354,63,1.0,0.026762956669498725
10103101616,Snowy Monaro,145,2354,145,1.0,0.06159728122344945
10103101617,Snowy Monaro,126,2354,126,1.0,0.05352591333899745
10103101619,Snowy Monaro,53,2354,53,1.0,0.022514868309260833
10103101620,Snowy Monaro,52,2354,52,1.0,0.022090059473237042
10103101621,Snowy Monaro,18,2354,18,1.0,0.0076465590484282074
10103101622,Snowy Monaro,31,2354,31,1.0,0.013169073916737469
10103101623,Snowy Monaro,76,2354,76,1.0,0.03228547153780799
10103101625,Snowy Monaro,19,2354,19,1.0,0.008071367884451997
10103101626,Snowy Monaro,40,2354,40,1.0,0.016992353440951572
10103101627,Snowy Monaro,36,2354,36,1.0,0.015293118096856415
10104101701,Eurobodalla,76,3917,76,1.0,0.01940260403369926
10104101702,Eurobodalla,27,3917,27,1.0,0.0068930303803931585
10104101703,Eurobodalla,23,3917,23,1.0,0.005871840694408987
10104101704,Eurobodalla,94,3917,94,1.0,0.023997957620628032
10104101705,Eurobodalla,73,3917,73,1.0,0.018636711769211133
10104101706,Eurobodalla,128,3917,128,1.0,0.03267806995149349
10104101708,Eurobodalla,41,3917,41,1.0,0.010467194281337758
10104101709,Eurobodalla,40,3917,40,1.0,0.010211896859841715
10104101710,Eurobodalla,31,3917,31,1.0,0.00791422006637733
10104101711,Eurobodalla,20,3917,20,1.0,0.0051059484299208575
10104101713,Eurobodalla,62,3917,62,1.0,0.01582844013275466
10104101716,Eurobodalla,45,3917,45,1.0,0.01148838396732193
10104101717,Eurobodalla,94,3917,94,1.0,0.023997957620628032
10104101718,Eurobodalla,154,3917,154,1.0,0.03931580291039061
10104101719,Eurobodalla,44,3917,44,1.0,0.011233086545825888
10104101720,Eurobodalla,15,3917,15,1.0,0.0038294613224406433
10104101721,Eurobodalla,42,3917,42,1.0,0.010722491702833802
10104101722,Eurobodalla,52,3917,52,1.0,0.01327546591779423
10104101723,Eurobodalla,45,3917,45,1.0,0.01148838396732193
10104101724,Eurobodalla,3,3917,3,1.0,0.0007658922644881287
10104101801,Eurobodalla,20,3917,20,1.0,0.0051059484299208575
10104101802,Eurobodalla,10,3917,10,1.0,0.0025529742149604288
10104101803,Eurobodalla,9,3917,9,1.0,0.002297676793464386
10104101804,Eurobodalla,25,3917,25,1.0,0.006382435537401072
10104101806,Eurobodalla,85,3917,85,1.0,0.021700280827163645
10104101807,Eurobodalla,63,3917,63,1.0,0.0160837375542507
10104101808,Eurobodalla,75,3917,75,1.0,0.019147306612203218
10104101809,Eurobodalla,31,3917,31,1.0,0.00791422006637733
10104101810,Eurobodalla,44,3917,44,1.0,0.011233086545825888
10104101811,Eurobodalla,50,3917,50,1.0,0.012764871074802144
10104101812,Eurobodalla,73,3917,73,1.0,0.018636711769211133
10104101813,Eurobodalla,20,3917,20,1.0,0.0051059484299208575
10104101814,Eurobodalla,26,3917,26,1.0,0.006637732958897115
10104101815,Eurobodalla,31,3917,31,1.0,0.00791422006637733
10104101816,Eurobodalla,33,3917,33,1.0,0.008424814909369416
10104101817,Eurobodalla,46,3917,46,1.0,0.011743681388817973
10104101818,Eurobodalla,34,3917,34,1.0,0.008680112330865459
10104101819,Eurobodalla,53,3917,53,1.0,0.013530763339290272
10104101820,Eurobodalla,41,3917,41,1.0,0.010467194281337758
10104101821,Eurobodalla,23,3917,23,1.0,0.005871840694408987
10104101822,Eurobodalla,61,3917,61,1.0,0.015573142711258616
10104101823,Eurobodalla,124,3917,124,1.0,0.03165688026550932
10104101901,Bega Valley,89,3151,89,1.0,0.02824500158679784
10104101902,Bega Valley,92,3151,92,1.0,0.029197080291970802
10104101903,Bega Valley,74,3151,74,1.0,0.023484608060933037
10104101904,Bega Valley,46,3151,46,1.0,0.014598540145985401
10104101905,Bega Valley,72,3151,72,1.0,0.022849888924151063
10104101906,Bega Valley,71,3151,71,1.0,0.022532529355760077
10104101907,Bega Valley,34,3151,34,1.0,0.010790225325293558
10104101911,Bega Valley,55,3151,55,1.0,0.017454776261504285
10104101912,Bega Valley,31,3151,31,1.0,0.009838146620120596
10104101913,Bega Valley,51,3151,51,1.0,0.016185337987940335
10104101915,Bega Valley,9,3151,9,1.0,0.002856236115518883
10104101917,Bega Valley,28,3151,28,1.0,0.008886067914947636
10104101918,Bega Valley,15,3151,15,1.0,0.004760393525864805
10104101919,Bega Valley,17,3151,17,1.0,0.005395112662646779
10104101920,Bega Valley,31,3151,31,1.0,0.009838146620120596
10104101921,Bega Valley,29,3151,29,1.0,0.009203427483338623
10104101924,Bega Valley,17,3151,17,1.0,0.005395112662646779
10104101925,Bega Valley,68,3151,68,1.0,0.021580450650587116
10104101926,Bega Valley,64,3151,64,1.0,0.020311012377023166
10104101927,Bega Valley,7,3151,7,1.0,0.002221516978736909
10104101928,Bega Valley,28,3151,28,1.0,0.008886067914947636
10104101929,Bega Valley,27,3151,27,1.0,0.00856870834655665
10104101931,Bega Valley,3,3151,3,1.0,0.000952078705172961
10104101932,Bega Valley,4,3151,4,1.0,0.0012694382735639479
10104101933,Bega Valley,3,3151,3,1.0,0.000952078705172961
10104102001,Bega Valley,17,3151,17,1.0,0.005395112662646779
10104102002,Bega Valley,19,3151,19,1.0,0.006029831799428753
10104102003,Bega Valley,15,3151,15,1.0,0.004760393525864805
10104102004,Bega Valley,12,3151,12,1.0,0.003808314820691844
10104102005,Bega Valley,13,3151,13,1.0,0.004125674389082831
10104102006,Bega Valley,6,3151,6,1.0,0.001904157410345922
10104102007,Bega Valley,12,3151,12,1.0,0.003808314820691844
10104102008,Bega Valley,6,3151,6,1.0,0.001904157410345922
10104102011,Bega Valley,17,3151,17,1.0,0.005395112662646779
10104102013,Bega Valley,9,3151,9,1.0,0.002856236115518883
10104102014,Bega Valley,6,3151,6,1.0,0.001904157410345922
10104102015,Bega Valley,9,3151,13,0.6923076923076923,0.002856236115518883
10104102015,Eurobodalla,4,3917,13,0.3076923076923077,0.0010211896859841716
10104102016,Bega Valley,11,3151,11,1.0,0.003490955252300857
10104102017,Bega Valley,15,3151,15,1.0,0.004760393525864805
10104102018,Bega Valley,10,3151,10,1.0,0.0031735956839098697
10104102019,Bega Valley,20,3151,20,1.0,0.006347191367819739
10104102020,Bega Valley,21,3151,21,1.0,0.006664550936210727
10104102022,Bega Valley,21,3151,21,1.0,0.006664550936210727
10104102023,Bega Valley,7,3151,7,1.0,0.002221516978736909
10104102024,Bega Valley,13,3151,13,1.0,0.004125674389082831
10104102025,Bega Valley,22,3151,22,1.0,0.006981910504601714
10104102026,Bega Valley,8,3151,8,1.0,0.0025388765471278957
10104102027,Bega Valley,12,3151,12,1.0,0.003808314820691844
10104102028,Bega Valley,38,3151,38,1.0,0.012059663598857505
10104102029,Bega Valley,11,3151,11,1.0,0.003490955252300857
10104102030,Bega Valley,48,3151,48,1.0,0.015233259282767376
10104102032,Bega Valley,7,3151,7,1.0,0.002221516978736909
10104102102,Eurobodalla,25,3917,25,1.0,0.006382435537401072
10104102104,Eurobodalla,57,3917,57,1.0,0.014551953025274445
10104102105,Eurobodalla,49,3917,49,1.0,0.012509573653306101
10104102106,Eurobodalla,63,3917,63,1.0,0.0160837375542507
10104102107,Eurobodalla,37,3917,37,1.0,0.009446004595353587
10104102108,Eurobodalla,34,3917,34,1.0,0.008680112330865459
10104102110,Eurobodalla,40,3917,40,1.0,0.010211896859841715
10104102301,Bega Valley,75,3151,75,1.0,0.023801967629324024
10104102302,Bega Valley,35,3151,35,1.0,0.011107584893684545
10104102303,Bega Valley,15,3151,15,1.0,0.004760393525864805
10104102304,Bega Valley,11,3151,11,1.0,0.003490955252300857
10104102305,Bega Valley,61,3151,61,1.0,0.019358933671850206
10104102306,Bega Valley,33,3151,33,1.0,0.010472865756902571
10104102307,Bega Valley,51,3151,51,1.0,0.016185337987940335
10104102308,Bega Valley,98,3151,98,1.0,0.031101237702316726
10104102309,Bega Valley,51,3151,51,1.0,0.016185337987940335
10104102401,Shoalhaven,12,10556,12,1.0,0.0011367942402425162
10104102402,Eurobodalla,4,3917,4,1.0,0.0010211896859841716
10104102403,Eurobodalla,20,3917,20,1.0,0.0051059484299208575
10104102404,Eurobodalla,5,3917,5,1.0,0.0012764871074802144
10104102405,Eurobodalla,19,3917,19,1.0,0.004850651008424815
10104102406,Eurobodalla,12,3917,12,1.0,0.0030635690579525147
10104102407,Eurobodalla,6,3917,6,1.0,0.0015317845289762573
10104102408,Eurobodalla,27,3917,27,1.0,0.0068930303803931585
10104102409,Eurobodalla,21,3917,21,1.0,0.005361245851416901
10104102410,Eurobodalla,6,3917,6,1.0,0.0015317845289762573
10104102411,Eurobodalla,14,3917,14,1.0,0.0035741639009446006
10104102412,Eurobodalla,28,3917,28,1.0,0.007148327801889201
10104102502,Bega Valley,46,3151,46,1.0,0.014598540145985401
10104102503,Bega Valley,44,3151,44,1.0,0.013963821009203427
10104102504,Bega Valley,107,3151,107,1.0,0.03395747381783561
10104102505,Bega Valley,64,3151,64,1.0,0.020311012377023166
10104102506,Bega Valley,65,3151,65,1.0,0.020628371945414153
10104102507,Bega Valley,15,3151,15,1.0,0.004760393525864805
10104102508,Bega Valley,40,3151,40,1.0,0.012694382735639479
10104102509,Bega Valley,9,3151,9,1.0,0.002856236115518883
10104102510,Bega Valley,21,3151,21,1.0,0.006664550936210727
10104102511,Bega Valley,30,3151,30,1.0,0.00952078705172961
10104102512,Bega Valley,28,3151,28,1.0,0.008886067914947636
10104102513,Bega Valley,22,3151,22,1.0,0.006981910504601714
10104102514,Bega Valley,23,3151,23,1.0,0.0072992700729927005
10104102516,Bega Valley,6,3151,6,1.0,0.001904157410345922
10104102517,Bega Valley,25,3151,25,1.0,0.007933989209774674
10104102518,Bega Valley,28,3151,28,1.0,0.008886067914947636
10104102519,Bega Valley,12,3151,12,1.0,0.003808314820691844
10104102520,Bega Valley,74,3151,74,1.0,0.023484608060933037
10104102521,Bega Valley,76,3151,76,1.0,0.02411932719771501
10104102522,Bega Valley,29,3151,29,1.0,0.009203427483338623
10104102523,Bega Valley,9,3151,9,1.0,0.002856236115518883
10104102524,Bega Valley,11,3151,11,1.0,0.003490955252300857
10104102525,Bega Valley,16,3151,16,1.0,0.0050777530942557915
10104102526,Bega Valley,27,3151,27,1.0,0.00856870834655665
10104102527,Bega Valley,46,3151,46,1.0,0.014598540145985401
10104102528,Bega Valley,98,3151,98,1.0,0.031101237702316726
10104102529,Bega Valley,61,3151,61,1.0,0.019358933671850206
10104102530,Bega Valley,25,3151,25,1.0,0.007933989209774674
10104102532,Bega Valley,47,3151,47,1.0,0.014915899714376388
10104102601,Eurobodalla,37,3917,37,1.0,0.009446004595353587
10104102603,Eurobodalla,29,3917,29,1.0,0.007403625223385244
10104102604,Eurobodalla,34,3917,34,1.0,0.008680112330865459
10104102605,Eurobodalla,49,3917,49,1.0,0.012509573653306101
10104102606,Eurobodalla,11,3917,11,1.0,0.002808271636456472
10104102607,Eurobodalla,19,3917,19,1.0,0.004850651008424815
10104102608,Eurobodalla,44,3917,44,1.0,0.011233086545825888
10104102609,Eurobodalla,63,3917,63,1.0,0.0160837375542507
10104102610,Eurobodalla,36,3917,36,1.0,0.009190707173857544
10104102611,Eurobodalla,7,3917,7,1.0,0.0017870819504723003
10104102613,Eurobodalla,19,3917,19,1.0,0.004850651008424815
10104102614,Eurobodalla,61,3917,61,1.0,0.015573142711258616
10104102615,Eurobodalla,30,3917,30,1.0,0.007658922644881287
10104102616,Eurobodalla,5,3917,5,1.0,0.0012764871074802144
10104102617,Eurobodalla,23,3917,23,1.0,0.005871840694408987
10104102618,Eurobodalla,9,3917,9,1.0,0.002297676793464386
10104102619,Eurobodalla,7,3917,7,1.0,0.0017870819504723003
10104102620,Eurobodalla,55,3917,55,1.0,0.01404135818228236
10104102621,Eurobodalla,36,3917,36,1.0,0.009190707173857544
10104102622,Eurobodalla,15,3917,15,1.0,0.0038294613224406433
10104102623,Eurobodalla,60,3917,60,1.0,0.015317845289762573
10104102624,Eurobodalla,19,3917,19,1.0,0.004850651008424815
10104102625,Eurobodalla,5,3917,5,1.0,0.0012764871074802144
10104102626,Eurobodalla,33,3917,33,1.0,0.008424814909369416
10104102627,Eurobodalla,4,3917,4,1.0,0.0010211896859841716
10104102701,Bega Valley,26,3151,26,1.0,0.008251348778165662
10104102702,Eurobodalla,65,3917,65,1.0,0.016594332397242787
10104102703,Eurobodalla,3,3917,3,1.0,0.0007658922644881287
10104102704,Eurobodalla,48,3917,48,1.0,0.012254276231810059
10104102705,Eurobodalla,71,3917,71,1.0,0.018126116926219044
10104102706,Eurobodalla,31,3917,31,1.0,0.00791422006637733
10104102707,Eurobodalla,58,3917,58,1.0,0.014807250446770488
10104102708,Eurobodalla,34,3917,34,1.0,0.008680112330865459
