Row Number,LGA Code 2021,LGA,State,Postcode,Postcode Area (sq km),LGA Area (sq km)
"1,338",17420,The Hills Shire,New South Wales,2154,18.8102,386.1583
"1,339",17420,The Hills Shire,New South Wales,2155,36.388,386.1583
"1,340",17420,The Hills Shire,New South Wales,2156,62.9548,386.1583
"1,341",17420,The Hills Shire,New South Wales,2157,148.4858,386.1583
"1,342",17420,The Hills Shire,New South Wales,2158,41.7948,386.1583
"1,343",17420,The Hills Shire,New South Wales,2756,1486.8709,386.1583
"1,344",17420,The Hills Shire,New South Wales,2765,127.5271,386.1583
"1,345",17420,The Hills Shire,New South Wales,2768,9.0194,386.1583
"1,346",17420,The Hills Shire,New South Wales,2775,833.1402,386.1583
"1,347",17550,Tweed,New South Wales,2474,1537.5939,1307.7853
"1,348",17550,Tweed,New South Wales,2480,1369.4565,1307.7853
"1,349",17550,Tweed,New South Wales,2482,180.2681,1307.7853
"1,350",17550,Tweed,New South Wales,2483,182.7314,1307.7853
"1,351",17550,Tweed,New South Wales,2484,972.2983,1307.7853
"1,352",17550,Tweed,New South Wales,2485,13.73,1307.7853
"1,353",17550,Tweed,New South Wales,2486,100.3781,1307.7853
"1,354",17550,Tweed,New South Wales,2487,66.6066,1307.7853
"1,355",17550,Tweed,New South Wales,2488,13.626,1307.7853
"1,356",17550,Tweed,New South Wales,2489,14.5419,1307.7853
"1,357",17550,Tweed,New South Wales,2490,22.4375,1307.7853
"1,358",17620,Upper Hunter Shire,New South Wales,2311,783.5898,8096.0889
"1,359",17620,Upper Hunter Shire,New South Wales,2328,1634.8508,8096.0889
"1,360",17620,Upper Hunter Shire,New South Wales,2329,3056.2045,8096.0889
"1,361",17620,Upper Hunter Shire,New South Wales,2330,4730.8949,8096.0889
"1,362",17620,Upper Hunter Shire,New South Wales,2333,1691.3907,8096.0889
"1,363",17620,Upper Hunter Shire,New South Wales,2336,888.9717,8096.0889
"1,364",17620,Upper Hunter Shire,New South Wales,2337,3331.7268,8096.0889
"1,365",17620,Upper Hunter Shire,New South Wales,2338,989.4776,8096.0889
"1,366",17620,Upper Hunter Shire,New South Wales,2339,1120.8458,8096.0889
"1,367",17620,Upper Hunter Shire,New South Wales,2340,3352.9983,8096.0889
"1,368",17620,Upper Hunter Shire,New South Wales,2343,3352.8926,8096.0889
"1,369",17620,Upper Hunter Shire,New South Wales,2354,7142.1491,8096.0889
"1,370",17620,Upper Hunter Shire,New South Wales,2422,3212.5916,8096.0889
"1,371",17620,Upper Hunter Shire,New South Wales,2843,1590.9154,8096.0889
"1,372",17620,Upper Hunter Shire,New South Wales,2849,2801.0405,8096.0889
"1,373",17620,Upper Hunter Shire,New South Wales,2850,6005.3758,8096.0889
"1,374",17640,Upper Lachlan Shire,New South Wales,2575,981.4743,7127.3957
"1,375",17640,Upper Lachlan Shire,New South Wales,2577,1312.519,7127.3957
"1,376",17640,Upper Lachlan Shire,New South Wales,2579,860.117,7127.3957
"1,377",17640,Upper Lachlan Shire,New South Wales,2580,5512.6655,7127.3957
"1,378",17640,Upper Lachlan Shire,New South Wales,2581,2106.6075,7127.3957
"1,379",17640,Upper Lachlan Shire,New South Wales,2582,3130.1184,7127.3957
"1,380",17640,Upper Lachlan Shire,New South Wales,2583,3382.6891,7127.3957
"1,381",17640,Upper Lachlan Shire,New South Wales,2586,2323.2503,7127.3957
"1,382",17640,Upper Lachlan Shire,New South Wales,2620,2869.8201,7127.3957
"1,383",17640,Upper Lachlan Shire,New South Wales,2787,4632.7818,7127.3957
"1,384",17640,Upper Lachlan Shire,New South Wales,2793,648.0055,7127.3957
"1,385",17640,Upper Lachlan Shire,New South Wales,2795,5307.5248,7127.3957
"1,386",17640,Upper Lachlan Shire,New South Wales,2808,242.5414,7127.3957
"1,387",17650,Uralla,New South Wales,2346,1967.8028,3226.5327
"1,388",17650,Uralla,New South Wales,2347,3035.4851,3226.5327
"1,389",17650,Uralla,New South Wales,2350,4543.2274,3226.5327
"1,390",17650,Uralla,New South Wales,2354,7142.1491,3226.5327
"1,391",17650,Uralla,New South Wales,2355,918.5516,3226.5327
"1,392",17650,Uralla,New South Wales,2358,1905.5433,3226.5327
"1,393",17650,Uralla,New South Wales,2359,1294.1139,3226.5327
"1,394",17650,Uralla,New South Wales,2365,3804.6687,3226.5327
"1,395",17750,Wagga Wagga,New South Wales,2642,4076.8,4824.4888
"1,396",17750,Wagga Wagga,New South Wales,2644,2157.7365,4824.4888
"1,397",17750,Wagga Wagga,New South Wales,2650,4061.238,4824.4888
"1,398",17750,Wagga Wagga,New South Wales,2651,34.62,4824.4888
"1,399",17750,Wagga Wagga,New South Wales,2652,6116.1137,4824.4888
"1,400",17750,Wagga Wagga,New South Wales,2653,1228.8205,4824.4888
"1,401",17750,Wagga Wagga,New South Wales,2655,427.2763,4824.4888
"1,402",17750,Wagga Wagga,New South Wales,2656,1497.1368,4824.4888
"1,403",17750,Wagga Wagga,New South Wales,2658,748.0545,4824.4888
"1,404",17750,Wagga Wagga,New South Wales,2661,14.7623,4824.4888
"1,405",17750,Wagga Wagga,New South Wales,2678,3.5099,4824.4888
"1,406",17750,Wagga Wagga,New South Wales,2700,3016.2983,4824.4888
"1,407",17750,Wagga Wagga,New South Wales,2701,852.1158,4824.4888
"1,408",17750,Wagga Wagga,New South Wales,2702,439.8686,4824.4888
"1,409",17750,Wagga Wagga,New South Wales,2722,1576.1373,4824.4888
"1,410",17750,Wagga Wagga,New South Wales,2729,933.1202,4824.4888
"1,411",17750,Wagga Wagga,New South Wales,2730,420.4856,4824.4888
"1,412",17850,Walcha,New South Wales,2340,3352.9983,6261.0243
"1,413",17850,Walcha,New South Wales,2350,4543.2274,6261.0243
"1,414",17850,Walcha,New South Wales,2354,7142.1491,6261.0243
"1,415",17850,Walcha,New South Wales,2358,1905.5433,6261.0243
"1,416",17850,Walcha,New South Wales,2422,3212.5916,6261.0243
"1,417",17850,Walcha,New South Wales,2424,881.6889,6261.0243
"1,418",17850,Walcha,New South Wales,2440,3604.2396,6261.0243
"1,419",17850,Walcha,New South Wales,2446,2233.1607,6261.0243
"1,420",17900,Walgett,New South Wales,2356,542.7306,22308.2528
"1,421",17900,Walgett,New South Wales,2386,1979.4029,22308.2528
"1,422",17900,Walgett,New South Wales,2387,1388.5196,22308.2528
"1,423",17900,Walgett,New South Wales,2388,6699.0871,22308.2528
"1,424",17900,Walgett,New South Wales,2400,7569.0088,22308.2528
"1,425",17900,Walgett,New South Wales,2406,3283.9561,22308.2528
"1,426",17900,Walgett,New South Wales,2829,6318.8294,22308.2528
"1,427",17900,Walgett,New South Wales,2831,22389.3649,22308.2528
"1,428",17900,Walgett,New South Wales,2832,9695.0643,22308.2528
"1,429",17900,Walgett,New South Wales,2833,5044.6803,22308.2528
"1,430",17900,Walgett,New South Wales,2834,2828.007,22308.2528
"1,431",17900,Walgett,New South Wales,2838,3487.8165,22308.2528
"1,432",17900,Walgett,New South Wales,2839,12282.839,22308.2528
"1,433",17950,Warren,New South Wales,2823,2782.3577,10753.7672
"1,434",17950,Warren,New South Wales,2824,4843.6,10753.7672
"1,435",17950,Warren,New South Wales,2825,7188.4073,10753.7672
"1,436",17950,Warren,New South Wales,2826,1153.7892,10753.7672
"1,437",17950,Warren,New South Wales,2827,2964.6885,10753.7672
"1,438",17950,Warren,New South Wales,2828,2375.64,10753.7672
"1,439",17950,Warren,New South Wales,2830,3017.4938,10753.7672
"1,440",17950,Warren,New South Wales,2831,22389.3649,10753.7672
"1,441",17950,Warren,New South Wales,2839,12282.839,10753.7672
"1,442",17950,Warren,New South Wales,2873,3202.9936,10753.7672
"1,443",18020,Warrumbungle Shire,New South Wales,2329,3056.2045,12372.12
"1,444",18020,Warrumbungle Shire,New South Wales,2343,3352.8926,12372.12
"1,445",18020,Warrumbungle Shire,New South Wales,2356,542.7306,12372.12
"1,446",18020,Warrumbungle Shire,New South Wales,2357,3305.5418,12372.12
"1,447",18020,Warrumbungle Shire,New South Wales,2379,1114.41,12372.12
"1,448",18020,Warrumbungle Shire,New South Wales,2380,2089.1897,12372.12
"1,449",18020,Warrumbungle Shire,New South Wales,2381,2052.3174,12372.12
"1,450",18020,Warrumbungle Shire,New South Wales,2382,1826.3389,12372.12
"1,451",18020,Warrumbungle Shire,New South Wales,2388,6699.0871,12372.12
"1,452",18020,Warrumbungle Shire,New South Wales,2395,1113.5695,12372.12
"1,453",18020,Warrumbungle Shire,New South Wales,2396,1826.7503,12372.12
"1,454",18020,Warrumbungle Shire,New South Wales,2817,961.4848,12372.12
"1,455",18020,Warrumbungle Shire,New South Wales,2828,2375.64,12372.12
"1,456",18020,Warrumbungle Shire,New South Wales,2829,6318.8294,12372.12
"1,457",18020,Warrumbungle Shire,New South Wales,2830,3017.4938,12372.12
"1,458",18020,Warrumbungle Shire,New South Wales,2831,22389.3649,12372.12
"1,459",18020,Warrumbungle Shire,New South Wales,2842,1317.6706,12372.12
"1,460",18020,Warrumbungle Shire,New South Wales,2843,1590.9154,12372.12
"1,461",18020,Warrumbungle Shire,New South Wales,2844,1821.5658,12372.12
"1,462",18020,Warrumbungle Shire,New South Wales,2850,6005.3758,12372.12
"1,463",18020,Warrumbungle Shire,New South Wales,2852,1240.991,12372.12
"1,464",18050,Waverley,New South Wales,2021,5.7186,9.3506
"1,465",18050,Waverley,New South Wales,2022,1.9228,9.3506
"1,466",18050,Waverley,New South Wales,2023,2.3731,9.3506
"1,467",18050,Waverley,New South Wales,2024,1.9321,9.3506
"1,468",18050,Waverley,New South Wales,2025,1.2307,9.3506
"1,469",18050,Waverley,New South Wales,2026,3.6477,9.3506
"1,470",18050,Waverley,New South Wales,2029,2.5286,9.3506
"1,471",18050,Waverley,New South Wales,2030,4.6636,9.3506
"1,472",18050,Waverley,New South Wales,2031,6.094,9.3506
"1,473",18100,Weddin,New South Wales,2594,2418.7155,3414.8566
"1,474",18100,Weddin,New South Wales,2666,2462.5855,3414.8566
"1,475",18100,Weddin,New South Wales,2671,3297.7351,3414.8566
"1,476",18100,Weddin,New South Wales,2721,539.5029,3414.8566
"1,477",18100,Weddin,New South Wales,2794,1408.2658,3414.8566
"1,478",18100,Weddin,New South Wales,2803,342.0982,3414.8566
"1,479",18100,Weddin,New South Wales,2805,289.854,3414.8566
"1,480",18100,Weddin,New South Wales,2807,299.7008,3414.8566
"1,481",18100,Weddin,New South Wales,2809,163.0067,3414.8566
"1,482",18100,Weddin,New South Wales,2810,2658.971,3414.8566
"1,483",18100,Weddin,New South Wales,2871,3837.8532,3414.8566
"1,484",18200,Wentworth,New South Wales,2648,23909.7281,26255.9338
"1,485",18200,Wentworth,New South Wales,2715,13749.9032,26255.9338
"1,486",18200,Wentworth,New South Wales,2717,120.7928,26255.9338
"1,487",18200,Wentworth,New South Wales,2737,3345.8754,26255.9338
"1,488",18200,Wentworth,New South Wales,2738,2066.851,26255.9338
"1,489",18200,Wentworth,New South Wales,2739,50.1706,26255.9338
"1,490",18200,Wentworth,New South Wales,2878,18261.1234,26255.9338
"1,491",18200,Wentworth,New South Wales,2879,13320.0094,26255.9338
"1,492",18200,Wentworth,New South Wales,2880,66191.4077,26255.9338
"1,493",18250,Willoughby,New South Wales,2062,1.5527,22.4257
"1,494",18250,Willoughby,New South Wales,2063,2.7281,22.4257
"1,495",18250,Willoughby,New South Wales,2064,2.5348,22.4257
"1,496",18250,Willoughby,New South Wales,2065,5.6781,22.4257
"1,497",18250,Willoughby,New South Wales,2066,9.5786,22.4257
"1,498",18250,Willoughby,New South Wales,2067,5.8196,22.4257
"1,499",18250,Willoughby,New South Wales,2068,5.6655,22.4257
"1,500",18250,Willoughby,New South Wales,2069,7.5302,22.4257
"1,501",18250,Willoughby,New South Wales,2070,7.4617,22.4257
"1,502",18250,Willoughby,New South Wales,2113,13.2159,22.4257
"1,503",18350,Wingecarribee,New South Wales,2526,132.2947,2689.3415
"1,504",18350,Wingecarribee,New South Wales,2527,96.0646,2689.3415
"1,505",18350,Wingecarribee,New South Wales,2540,1900.6655,2689.3415
"1,506",18350,Wingecarribee,New South Wales,2560,411.3136,2689.3415
"1,507",18350,Wingecarribee,New South Wales,2571,250.2842,2689.3415
"1,508",18350,Wingecarribee,New South Wales,2572,106.1734,2689.3415
"1,509",18350,Wingecarribee,New South Wales,2574,350.23,2689.3415
"1,510",18350,Wingecarribee,New South Wales,2575,981.4743,2689.3415
"1,511",18350,Wingecarribee,New South Wales,2576,174.2442,2689.3415
"1,512",18350,Wingecarribee,New South Wales,2577,1312.519,2689.3415
"1,513",18350,Wingecarribee,New South Wales,2578,47.9223,2689.3415
"1,514",18350,Wingecarribee,New South Wales,2579,860.117,2689.3415
"1,515",18350,Wingecarribee,New South Wales,2580,5512.6655,2689.3415
"1,516",18350,Wingecarribee,New South Wales,2787,4632.7818,2689.3415
"1,517",18400,Wollondilly,New South Wales,2173,192.8683,2555.4341
"1,518",18400,Wollondilly,New South Wales,2508,162.241,2555.4341
"1,519",18400,Wollondilly,New South Wales,2526,132.2947,2555.4341
"1,520",18400,Wollondilly,New South Wales,2560,411.3136,2555.4341
"1,521",18400,Wollondilly,New South Wales,2563,11.5603,2555.4341
"1,522",18400,Wollondilly,New South Wales,2567,31.1557,2555.4341
"1,523",18400,Wollondilly,New South Wales,2568,34.0936,2555.4341
"1,524",18400,Wollondilly,New South Wales,2569,26.7707,2555.4341
"1,525",18400,Wollondilly,New South Wales,2570,469.0775,2555.4341
"1,526",18400,Wollondilly,New South Wales,2571,250.2842,2555.4341
"1,527",18400,Wollondilly,New South Wales,2572,106.1734,2555.4341
"1,528",18400,Wollondilly,New South Wales,2573,16.9784,2555.4341
"1,529",18400,Wollondilly,New South Wales,2574,350.23,2555.4341
"1,530",18400,Wollondilly,New South Wales,2575,981.4743,2555.4341
"1,531",18400,Wollondilly,New South Wales,2580,5512.6655,2555.4341
"1,532",18400,Wollondilly,New South Wales,2745,168.7608,2555.4341
"1,533",18400,Wollondilly,New South Wales,2752,53.5688,2555.4341
"1,534",18400,Wollondilly,New South Wales,2787,4632.7818,2555.4341
"1,535",18450,Wollongong,New South Wales,2173,192.8683,684.3076
"1,536",18450,Wollongong,New South Wales,2232,153.5693,684.3076
"1,537",18450,Wollongong,New South Wales,2233,40.831,684.3076
"1,538",18450,Wollongong,New South Wales,2500,27.1582,684.3076
"1,539",18450,Wollongong,New South Wales,2502,9.1601,684.3076
"1,540",18450,Wollongong,New South Wales,2505,13.8266,684.3076
"1,541",18450,Wollongong,New South Wales,2506,7.3207,684.3076
"1,542",18450,Wollongong,New South Wales,2508,162.241,684.3076
"1,543",18450,Wollongong,New South Wales,2515,14.2268,684.3076
"1,544",18450,Wollongong,New South Wales,2516,8.6615,684.3076
"1,545",18450,Wollongong,New South Wales,2517,9.0099,684.3076
"1,546",18450,Wollongong,New South Wales,2518,12.7193,684.3076
"1,547",18450,Wollongong,New South Wales,2519,9.2816,684.3076
"1,548",18450,Wollongong,New South Wales,2525,8.5595,684.3076
"1,549",18450,Wollongong,New South Wales,2526,132.2947,684.3076
"1,550",18450,Wollongong,New South Wales,2527,96.0646,684.3076
"1,551",18450,Wollongong,New South Wales,2528,11.2805,684.3076
"1,552",18450,Wollongong,New South Wales,2530,88.3672,684.3076
"1,553",18450,Wollongong,New South Wales,2560,411.3136,684.3076
"1,554",18450,Wollongong,New South Wales,2574,350.23,684.3076
"1,555",18450,Wollongong,New South Wales,2576,174.2442,684.3076
"1,556",18450,Wollongong,New South Wales,2577,1312.519,684.3076
"1,557",18500,Woollahra,New South Wales,2010,2.1733,12.2584
"1,558",18500,Woollahra,New South Wales,2011,1.4054,12.2584
"1,559",18500,Woollahra,New South Wales,2021,5.7186,12.2584
"1,560",18500,Woollahra,New South Wales,2022,1.9228,12.2584
"1,561",18500,Woollahra,New South Wales,2023,2.3731,12.2584
"1,562",18500,Woollahra,New South Wales,2025,1.2307,12.2584
"1,563",18500,Woollahra,New South Wales,2026,3.6477,12.2584
"1,564",18500,Woollahra,New South Wales,2027,1.3761,12.2584
"1,565",18500,Woollahra,New South Wales,2028,0.7929,12.2584
"1,566",18500,Woollahra,New South Wales,2029,2.5286,12.2584
"1,567",18500,Woollahra,New South Wales,2030,4.6636,12.2584
"1,568",18710,Yass Valley,New South Wales,2581,2106.6075,3995.017
"1,569",18710,Yass Valley,New South Wales,2582,3130.1184,3995.017
"1,570",18710,Yass Valley,New South Wales,2584,281.3129,3995.017
"1,571",18710,Yass Valley,New South Wales,2585,260.132,3995.017
"1,572",18710,Yass Valley,New South Wales,2586,2323.2503,3995.017
"1,573",18710,Yass Valley,New South Wales,2611,1558.6312,3995.017
"1,574",18710,Yass Valley,New South Wales,2615,36.9984,3995.017
"1,575",18710,Yass Valley,New South Wales,2617,37.0115,3995.017
"1,576",18710,Yass Valley,New South Wales,2618,216.6295,3995.017
"1,577",18710,Yass Valley,New South Wales,2620,2869.8201,3995.017
"1,578",18710,Yass Valley,New South Wales,2621,853.2512,3995.017
"1,579",18710,Yass Valley,New South Wales,2720,2485.6548,3995.017
"1,580",18710,Yass Valley,New South Wales,2727,772.9227,3995.017
"1,581",18710,Yass Valley,New South Wales,2912,31.9188,3995.017
"1,582",19399,Unincorporated NSW,New South Wales,2011,1.4054,93208.9194
"1,583",19399,Unincorporated NSW,New South Wales,2027,1.3761,93208.9194
"1,584",19399,Unincorporated NSW,New South Wales,2041,2.4666,93208.9194
"1,585",19399,Unincorporated NSW,New South Wales,2648,23909.7281,93208.9194
"1,586",19399,Unincorporated NSW,New South Wales,2836,31517.8004,93208.9194
"1,587",19399,Unincorporated NSW,New South Wales,2840,62474.6022,93208.9194
"1,588",19399,Unincorporated NSW,New South Wales,2879,13320.0094,93208.9194
"1,589",19399,Unincorporated NSW,New South Wales,2880,66191.4077,93208.9194
"1,590",19399,Unincorporated NSW,New South Wales,2898,16.2918,93208.9194
"1,591",21370,Campaspe,Victoria,2731,1428.1661,4519.073
"1,592",22110,East Gippsland,Victoria,2550,3966.6591,20939.5016
"1,593",22110,East Gippsland,Victoria,2551,1397.7681,20939.5016
"1,594",22110,East Gippsland,Victoria,2627,1994.6112,20939.5016
"1,595",22110,East Gippsland,Victoria,2628,2337.0094,20939.5016
"1,596",22110,East Gippsland,Victoria,2632,1824.9879,20939.5016
"1,597",22110,East Gippsland,Victoria,2633,766.4927,20939.5016
"1,598",22250,Gannawarra,Victoria,2731,1428.1661,3737.5979
"1,599",22250,Gannawarra,Victoria,2732,1849.8263,3737.5979
"1,600",22250,Gannawarra,Victoria,2734,1755.2448,3737.5979
"1,601",23350,Indigo,Victoria,2640,1029.4042,2040.471
"1,602",23350,Indigo,Victoria,2643,156.4024,2040.471
"1,603",23350,Indigo,Victoria,2646,2895.4549,2040.471
"1,604",24780,Mildura,Victoria,2648,23909.7281,22081.9206
"1,605",24780,Mildura,Victoria,2717,120.7928,22081.9206
"1,606",24780,Mildura,Victoria,2737,3345.8754,22081.9206
"1,607",24780,Mildura,Victoria,2738,2066.851,22081.9206
"1,608",24780,Mildura,Victoria,2739,50.1706,22081.9206
"1,609",24900,Moira,Victoria,2646,2895.4549,4045.9201
"1,610",24900,Moira,Victoria,2647,357.3501,4045.9201
"1,611",24900,Moira,Victoria,2710,10466.1631,4045.9201
"1,612",24900,Moira,Victoria,2712,966.5102,4045.9201
"1,613",24900,Moira,Victoria,2714,708.9706,4045.9201
"1,614",24900,Moira,Victoria,2731,1428.1661,4045.9201
"1,615",26610,Swan Hill,Victoria,2715,13749.9032,6115.5373
"1,616",26610,Swan Hill,Victoria,2734,1755.2448,6115.5373
"1,617",26610,Swan Hill,Victoria,2735,271.5656,6115.5373
"1,618",26610,Swan Hill,Victoria,2736,213.1077,6115.5373
"1,619",26610,Swan Hill,Victoria,2737,3345.8754,6115.5373
"1,620",26670,Towong,Victoria,2627,1994.6112,6675.1725
"1,621",26670,Towong,Victoria,2640,1029.4042,6675.1725
"1,622",26670,Towong,Victoria,2642,4076.8,6675.1725
"1,623",26670,Towong,Victoria,2644,2157.7365,6675.1725
"1,624",27170,Wodonga,Victoria,2640,1029.4042,433.0021
"1,625",30300,Balonne,Queensland,2406,3283.9561,31104.0851
"1,626",30300,Balonne,Queensland,2833,5044.6803,31104.0851
"1,627",30300,Balonne,Queensland,2834,2828.007,31104.0851
"1,628",30300,Balonne,Queensland,2838,3487.8165,31104.0851
"1,629",30300,Balonne,Queensland,2839,12282.839,31104.0851
"1,630",31750,Bulloo,Queensland,2840,62474.6022,73722.0101
"1,631",31750,Bulloo,Queensland,2880,66191.4077,73722.0101
"1,632",33430,Gold Coast,Queensland,2484,972.2983,1333.386
"1,633",33430,Gold Coast,Queensland,2485,13.73,1333.386
"1,634",33430,Gold Coast,Queensland,2486,100.3781,1333.386
"1,635",33610,Goondiwindi,Queensland,2361,1963.1502,19265.7098
"1,636",33610,Goondiwindi,Queensland,2372,4894.7861,19265.7098
"1,637",33610,Goondiwindi,Queensland,2405,3418.239,19265.7098
"1,638",33610,Goondiwindi,Queensland,2406,3283.9561,19265.7098
"1,639",33610,Goondiwindi,Queensland,2409,1607.1651,19265.7098
"1,640",33610,Goondiwindi,Queensland,2410,1530.5927,19265.7098
"1,641",35800,Paroo,Queensland,2839,12282.839,47614.9225
"1,642",35800,Paroo,Queensland,2840,62474.6022,47614.9225
"1,643",36510,Scenic Rim,Queensland,2474,1537.5939,4243.0014
"1,644",36510,Scenic Rim,Queensland,2476,805.3354,4243.0014
"1,645",36510,Scenic Rim,Queensland,2484,972.2983,4243.0014
"1,646",36660,Southern Downs,Queensland,2372,4894.7861,7106.436
"1,647",36660,Southern Downs,Queensland,2476,805.3354,7106.436
"1,648",49399,Unincorporated SA,South Australia,2648,23909.7281,619426.0858
"1,649",49399,Unincorporated SA,South Australia,2880,66191.4077,619426.0858
"1,650",89399,Unincorporated ACT,Australian Capital Territory,2600,23.345,2358.133
"1,651",89399,Unincorporated ACT,Australian Capital Territory,2601,15.233,2358.133
"1,652",89399,Unincorporated ACT,Australian Capital Territory,2602,21.9723,2358.133
"1,653",89399,Unincorporated ACT,Australian Capital Territory,2603,9.2066,2358.133
"1,654",89399,Unincorporated ACT,Australian Capital Territory,2604,5.4946,2358.133
"1,655",89399,Unincorporated ACT,Australian Capital Territory,2605,9.2938,2358.133
"1,656",89399,Unincorporated ACT,Australian Capital Territory,2606,9.0325,2358.133
"1,657",89399,Unincorporated ACT,Australian Capital Territory,2607,10.2741,2358.133
"1,658",89399,Unincorporated ACT,Australian Capital Territory,2609,127.7951,2358.133
"1,659",89399,Unincorporated ACT,Australian Capital Territory,2611,1558.6312,2358.133
"1,660",89399,Unincorporated ACT,Australian Capital Territory,2612,9.4532,2358.133
"1,661",89399,Unincorporated ACT,Australian Capital Territory,2614,11.1345,2358.133
"1,662",89399,Unincorporated ACT,Australian Capital Territory,2615,36.9984,2358.133
"1,663",89399,Unincorporated ACT,Australian Capital Territory,2617,37.0115,2358.133
"1,664",89399,Unincorporated ACT,Australian Capital Territory,2618,216.6295,2358.133
"1,665",89399,Unincorporated ACT,Australian Capital Territory,2619,11.3316,2358.133
"1,666",89399,Unincorporated ACT,Australian Capital Territory,2620,2869.8201,2358.133
"1,667",89399,Unincorporated ACT,Australian Capital Territory,2621,853.2512,2358.133
"1,668",89399,Unincorporated ACT,Australian Capital Territory,2626,383.5704,2358.133
"1,669",89399,Unincorporated ACT,Australian Capital Territory,2629,2054.5144,2358.133
"1,670",89399,Unincorporated ACT,Australian Capital Territory,2630,4206.3548,2358.133
"1,671",89399,Unincorporated ACT,Australian Capital Territory,2900,101.0226,2358.133
"1,672",89399,Unincorporated ACT,Australian Capital Territory,2902,11.3361,2358.133
"1,673",89399,Unincorporated ACT,Australian Capital Territory,2903,6.484,2358.133
"1,674",89399,Unincorporated ACT,Australian Capital Territory,2904,9.7514,2358.133
"1,675",89399,Unincorporated ACT,Australian Capital Territory,2905,19.8141,2358.133
"1,676",89399,Unincorporated ACT,Australian Capital Territory,2906,11.2186,2358.133
"1,677",89399,Unincorporated ACT,Australian Capital Territory,2911,5.0536,2358.133
"1,678",89399,Unincorporated ACT,Australian Capital Territory,2912,31.9188,2358.133
"1,679",89399,Unincorporated ACT,Australian Capital Territory,2913,21.81,2358.133
"1,680",89399,Unincorporated ACT,Australian Capital Territory,2914,16.4832,2358.133
"1,681",99399,Unincorp. Other Territories,Other Territories,2540,1900.6655,105.8806
"1,682",99399,Unincorp. Other Territories,Other Territories,2899,38.651,105.8806
